worker,task,answer
1.0,1,0
1.0,5,0
1.0,10,0
1.0,11,0
1.0,13,1
1.0,17,0
1.0,21,0
1.0,22,1
1.0,28,0
1.0,34,1
1.0,37,0
1.0,40,1
1.0,44,0
3.0,2,0
3.0,6,1
3.0,9,1
3.0,10,1
3.0,11,0
3.0,13,0
3.0,14,0
3.0,15,1
3.0,18,1
3.0,20,1
3.0,21,0
3.0,23,1
3.0,24,0
3.0,25,0
3.0,26,1
3.0,33,0
3.0,39,0
3.0,42,1
3.0,43,0
3.0,47,1
3.0,48,0
5.0,3,1
5.0,7,0
5.0,8,0
5.0,9,0
5.0,15,1
5.0,16,0
5.0,19,1
5.0,30,1
5.0,32,0
5.0,38,1
5.0,39,1
5.0,42,0
5.0,43,1
5.0,47,0
10.0,0,0
10.0,6,0
10.0,8,0
10.0,13,0
10.0,21,1
10.0,22,0
10.0,24,0
10.0,33,1
10.0,36,0
10.0,37,1
10.0,38,0
10.0,40,1
10.0,41,0
10.0,42,0
11.0,1,1
11.0,2,1
11.0,7,1
11.0,8,0
11.0,11,0
11.0,18,1
11.0,22,0
11.0,26,1
11.0,28,1
11.0,32,1
11.0,37,1
11.0,39,1
11.0,45,1
11.0,47,0
14.0,1,1
14.0,2,1
14.0,6,1
14.0,7,1
14.0,9,1
14.0,13,0
14.0,20,1
14.0,25,1
14.0,34,0
14.0,36,1
14.0,39,1
14.0,46,1
16.0,4,0
16.0,8,0
16.0,20,1
16.0,21,1
16.0,23,1
16.0,24,1
16.0,29,0
16.0,34,1
16.0,41,1
16.0,43,1
16.0,46,0
16.0,47,1
18.0,0,0
18.0,4,0
18.0,5,0
18.0,12,1
18.0,13,0
18.0,14,1
18.0,20,0
18.0,21,0
18.0,22,0
18.0,24,0
18.0,27,0
18.0,32,1
18.0,37,1
18.0,49,0
23.0,5,0
23.0,7,0
23.0,8,0
23.0,9,0
23.0,10,1
23.0,12,0
23.0,13,0
23.0,17,0
23.0,19,0
23.0,33,0
23.0,39,0
23.0,43,1
23.0,47,0
23.0,48,0
24.0,2,1
24.0,4,0
24.0,7,0
24.0,9,1
24.0,10,1
24.0,12,0
24.0,16,1
24.0,20,1
24.0,21,1
24.0,28,1
24.0,29,1
24.0,32,0
24.0,35,0
24.0,38,0
24.0,41,1
24.0,42,0
24.0,48,1
26.0,4,1
26.0,5,0
26.0,7,1
26.0,11,0
26.0,21,0
26.0,27,1
26.0,28,0
26.0,29,0
26.0,33,1
26.0,36,1
26.0,39,1
26.0,45,0
26.0,48,1
32.0,2,1
32.0,3,1
32.0,7,0
32.0,8,0
32.0,12,1
32.0,19,1
32.0,20,1
32.0,21,0
32.0,22,1
32.0,25,1
32.0,29,0
32.0,33,1
32.0,43,1
32.0,47,0
32.0,48,1
33.0,0,1
33.0,1,0
33.0,3,1
33.0,4,0
33.0,8,0
33.0,9,1
33.0,13,0
33.0,14,0
33.0,20,1
33.0,22,0
33.0,24,1
33.0,26,1
33.0,30,1
33.0,39,1
33.0,40,0
33.0,42,0
33.0,46,1
34.0,1,1
34.0,4,0
34.0,8,1
34.0,11,0
34.0,14,0
34.0,15,1
34.0,18,0
34.0,20,1
34.0,22,0
34.0,23,1
34.0,27,1
34.0,29,1
34.0,34,1
34.0,35,1
34.0,37,0
34.0,38,1
34.0,42,0
43.0,1,1
43.0,2,0
43.0,3,0
43.0,14,1
43.0,15,1
43.0,16,0
43.0,20,1
43.0,30,1
43.0,32,1
43.0,35,1
43.0,49,0
45.0,0,0
45.0,3,0
45.0,9,0
45.0,29,0
45.0,31,1
45.0,33,0
45.0,34,0
45.0,35,1
45.0,36,1
45.0,43,1
45.0,48,0
47.0,11,0
47.0,16,0
47.0,19,1
47.0,20,1
47.0,34,0
47.0,39,1
47.0,49,0
50.0,1,1
50.0,2,0
50.0,4,1
50.0,7,1
50.0,8,1
50.0,10,1
50.0,11,0
50.0,13,0
50.0,19,1
50.0,21,1
50.0,22,0
50.0,25,1
50.0,32,1
50.0,34,1
50.0,40,0
50.0,41,1
50.0,42,1
50.0,43,1
50.0,44,1
50.0,46,0
50.0,49,1
52.0,0,0
52.0,12,1
52.0,16,0
52.0,19,1
52.0,20,1
52.0,22,0
52.0,23,1
52.0,24,0
52.0,25,1
52.0,27,1
52.0,28,1
52.0,29,0
52.0,30,1
52.0,33,1
52.0,37,0
52.0,41,1
52.0,47,0
54.0,5,0
54.0,8,0
54.0,9,1
54.0,21,1
54.0,24,0
54.0,35,1
54.0,38,1
54.0,39,1
54.0,40,1
54.0,41,1
54.0,45,1
55.0,2,0
55.0,5,0
55.0,9,1
55.0,10,1
55.0,19,0
55.0,22,0
55.0,23,1
55.0,27,1
55.0,29,0
55.0,34,0
55.0,35,1
55.0,36,0
55.0,37,1
55.0,39,1
55.0,41,1
55.0,42,1
55.0,47,0
60.0,0,1
60.0,3,1
60.0,6,1
60.0,13,0
60.0,16,0
60.0,18,1
60.0,20,1
60.0,29,0
60.0,32,0
60.0,33,0
60.0,35,1
