worker,task,answer
A3GVKARKY0E0U9,1874,0
A3GVKARKY0E0U9,1721,0
A2AU1R4ZU1ZJ1A,939,1
A2AU1R4ZU1ZJ1A,335,1
A3HB574VTU7ZFQ,1075,0
A11SLRXUNTJBJN,834,0
A11SLRXUNTJBJN,830,0
A2DDYH9F36MUYI,1668,1
A11SLRXUNTJBJN,1648,0
AS52W5HOMKHLU,1590,0
A2AU1R4ZU1ZJ1A,883,0
A2AU1R4ZU1ZJ1A,1539,1
A2AU1R4ZU1ZJ1A,1051,0
A11SLRXUNTJBJN,53,0
A3OJ1IOB618GL1,834,1
A3OJ1IOB618GL1,830,0
A1WCS9A1G451ET,180,0
A3EGTD5X91JG0H,1390,0
A3OVORVFL0XDTW,335,0
A1WIF4O1JVKM19,1686,0
A3SMKL9C485WLQ,204,0
A348T531HDSG5S,913,0
A2AU1R4ZU1ZJ1A,1745,0
A2T9GONQRQRCDA,1688,0
AGY2PTZLZFT2L,1153,0
AS52W5HOMKHLU,1794,0
AS52W5HOMKHLU,1783,0
AS52W5HOMKHLU,84,0
A2AU1R4ZU1ZJ1A,1196,1
A2AU1R4ZU1ZJ1A,487,1
AWAFCJJRHVAJJ,1794,0
AWAFCJJRHVAJJ,1783,0
AWAFCJJRHVAJJ,84,0
A2AU1R4ZU1ZJ1A,1752,1
A2YTQZXX709TKL,442,0
AS52W5HOMKHLU,1741,0
A2AU1R4ZU1ZJ1A,1648,1
A11SLRXUNTJBJN,372,0
A1K96S33FDRUJW,1305,0
AS52W5HOMKHLU,1543,1
A2AU1R4ZU1ZJ1A,474,1
A2AU1R4ZU1ZJ1A,1765,1
A11SLRXUNTJBJN,1638,0
A2ZDBGM5Z340X4,1354,0
A11SLRXUNTJBJN,164,0
AMB0MI0ETV2QN,112,0
A1K94P4CIXP468,597,1
A1K94P4CIXP468,750,1
A11SLRXUNTJBJN,1752,0
AS52W5HOMKHLU,141,0
AWAFCJJRHVAJJ,973,0
A3HB574VTU7ZFQ,248,1
A3PT15XRN1X8VE,474,0
A2VLOL5DA4M2T1,1508,0
A8973OC7HM3Y6,550,0
AS52W5HOMKHLU,452,0
A2AU1R4ZU1ZJ1A,1933,1
A2AU1R4ZU1ZJ1A,1406,0
A1Z61FGSEBPA6D,1127,0
A3GJG5WDSBJDF9,658,0
A2AU1R4ZU1ZJ1A,761,1
A8973OC7HM3Y6,658,0
A1PX8UYPRGZCO9,597,0
A1PX8UYPRGZCO9,750,1
A3HB574VTU7ZFQ,883,0
AWAFCJJRHVAJJ,248,0
A2AU1R4ZU1ZJ1A,1590,0
AS52W5HOMKHLU,112,0
A2SKWBR49HEXFY,1794,0
A2SKWBR49HEXFY,1783,0
A2SKWBR49HEXFY,84,0
A2YCMDV70RH926,1354,1
A2VLOL5DA4M2T1,1830,0
A2AU1R4ZU1ZJ1A,309,1
A2SKWBR49HEXFY,1406,0
A8973OC7HM3Y6,761,1
A1K96S33FDRUJW,483,0
A2T9GONQRQRCDA,180,0
A1PX8UYPRGZCO9,1745,0
A2AU1R4ZU1ZJ1A,653,1
A1K96S33FDRUJW,1681,0
A2AU1R4ZU1ZJ1A,527,1
A2AU1R4ZU1ZJ1A,1445,0
AWAFCJJRHVAJJ,479,0
A3HB574VTU7ZFQ,1508,0
AWAFCJJRHVAJJ,906,0
A2AU1R4ZU1ZJ1A,834,1
A2AU1R4ZU1ZJ1A,830,0
A238AK06DRI5FX,150,0
A2ZSRG20LC3J0C,61,0
A2AU1R4ZU1ZJ1A,1962,1
AS52W5HOMKHLU,1745,0
A17AOG749U4H3K,1153,0
A2AU1R4ZU1ZJ1A,479,1
A11M3WJ9A9KH6A,1686,0
AS52W5HOMKHLU,939,0
AWAFCJJRHVAJJ,207,0
A11M3WJ9A9KH6A,204,0
A1PX8UYPRGZCO9,61,0
A2ZSRG20LC3J0C,1127,0
AO7W3AV3GOAEY,1153,0
A2AU1R4ZU1ZJ1A,204,1
AOCJFXTIP7H3A,335,0
AWAFCJJRHVAJJ,1590,0
A2ZSRG20LC3J0C,479,0
A2YCMDV70RH926,589,0
A11M3WJ9A9KH6A,1031,0
A2ZSRG20LC3J0C,658,0
AS52W5HOMKHLU,1374,0
A2YCMDV70RH926,1668,0
AWAFCJJRHVAJJ,150,0
A2ZSRG20LC3J0C,1681,0
A2AU1R4ZU1ZJ1A,936,0
A1PHROCA9UAKCU,1837,1
AS52W5HOMKHLU,1406,1
A2AU1R4ZU1ZJ1A,854,0
A2SKWBR49HEXFY,1031,0
A1UDYXVWH9CX6W,936,0
A9P5940SILTN7,739,0
AOCJFXTIP7H3A,1354,0
A23HU633Q6EQCN,1445,0
A3Q77QSSK08W67,1962,0
A8973OC7HM3Y6,309,0
AWAFCJJRHVAJJ,516,0
AWAFCJJRHVAJJ,511,0
A1K96S33FDRUJW,252,1
A2SKWBR49HEXFY,429,0
AOCJFXTIP7H3A,1233,0
A1PX8UYPRGZCO9,207,0
AWAFCJJRHVAJJ,939,0
A1PX8UYPRGZCO9,739,0
A3VMZUUOJH0NN6,442,0
A39TIEZ3UT6BAS,1192,0
A1Z61FGSEBPA6D,854,0
A2SKWBR49HEXFY,154,0
AO7W3AV3GOAEY,739,0
AWAFCJJRHVAJJ,1015,0
A1PX8UYPRGZCO9,761,0
A1K96S33FDRUJW,1638,0
A36YQJLJPUBMWS,141,0
AWAFCJJRHVAJJ,709,0
A351NO4K72MAL9,589,1
A2YTQZXX709TKL,20,1
A2F7FQ1QH5O5DK,1561,1
A2VLOL5DA4M2T1,1686,0
ACDN1AKKXZJHD,252,0
