task,truth
88,0
91,0
98,0
109,0
134,1
157,0
173,0
205,0
212,0
236,0
278,0
340,0
390,0
437,0
450,0
458,0
464,0
473,0
496,0
519,0
521,0
571,0
586,1
625,0
646,0
654,1
700,0
703,0
717,0
752,0
766,0
790,0
792,0
807,0
820,0
837,0
848,0
857,0
904,0
924,0
1001,0
1077,0
1086,0
1089,0
1101,0
1118,0
1159,0
1176,0
1186,0
1211,0
1214,0
1294,1
1310,0
1320,0
1339,0
1416,0
1522,0
1538,0
1564,0
1570,0
1586,0
1599,0
1604,0
1613,0
1644,0
1657,0
1677,0
1702,0
1764,0
1939,0
1951,0
1977,1
2056,1
2066,0
2107,0
2134,0
2165,0
2172,0
2190,0
2212,0
2242,0
2252,0
2297,0
2368,0
2376,0
2474,0
2585,0
2686,0
2713,0
2759,0
2763,0
2877,0
2881,0
2883,0
2884,0
2898,0
2912,0
2924,0
2953,0
2957,0
3003,0
3009,0
3028,0
3048,0
3075,0
3089,0
3092,0
3162,0
3210,1
3229,0
3292,0
3323,0
3329,0
3347,0
3350,0
3366,0
3401,0
3403,0
3414,1
3439,0
3524,0
3542,0
3556,0
3562,0
3566,0
3615,0
3618,0
3625,0
3687,0
3748,0
3782,0
3947,1
3968,0
4010,0
4016,0
4019,0
4103,0
4104,0
4150,0
4157,0
4199,0
4237,0
4322,0
4362,0
4369,0
4373,0
4415,1
4417,0
4479,0
4483,0
