task,truth
12,0
26,0
98,0
109,0
112,0
118,0
149,0
187,0
199,0
232,0
246,0
249,0
269,0
294,0
336,0
365,0
368,1
405,1
407,0
415,0
428,0
447,0
480,0
485,1
517,0
560,0
566,0
569,1
580,0
589,1
601,0
631,0
633,0
707,0
718,0
720,0
740,0
756,0
757,0
768,0
773,0
776,0
782,0
814,1
835,0
844,0
868,0
869,0
900,0
901,0
907,0
942,0
956,0
974,1
983,0
999,0
1007,0
1008,0
1078,0
1088,0
1096,0
1112,0
1118,0
1134,0
1135,0
1156,0
1157,0
1172,0
1203,1
1207,0
1266,1
1332,0
1357,0
1429,0
1452,1
1490,0
1520,0
1556,0
1568,0
1609,0
1610,0
1635,0
1643,0
1682,0
1689,0
1712,0
1773,1
1776,0
1781,0
1805,0
1813,0
1821,0
1822,0
1871,1
1910,0
1925,0
1926,1
1975,0
1985,0
1999,1
