task,truth
33,0
66,0
78,1
92,0
104,0
123,1
128,0
147,0
155,0
180,0
182,0
193,0
200,0
229,0
248,1
260,0
284,0
307,0
318,0
354,0
379,0
385,0
434,0
490,0
497,0
502,0
579,0
583,0
614,0
669,0
673,0
674,0
713,1
733,0
764,0
781,0
856,1
878,0
902,0
920,0
929,0
947,0
991,0
1026,0
1037,0
1039,0
1062,0
1063,1
1090,1
1115,1
1122,1
1194,0
1215,0
1223,0
1231,0
1241,0
1258,0
1275,0
1314,0
1353,1
1363,0
1401,0
1403,0
1417,0
1425,0
1439,0
1445,0
1448,0
1454,0
1458,0
1464,0
1470,0
1471,0
1489,1
1493,0
1511,1
1523,0
1536,0
1567,0
1579,0
1703,0
1705,0
1724,0
1729,1
1746,0
1747,0
1782,0
1785,0
1792,0
1795,1
1796,0
1808,0
1818,0
1831,0
1856,0
1881,0
1894,0
1897,0
1976,1
1983,0
