task,truth
9,0
28,0
37,0
53,0
68,0
75,0
107,0
111,0
140,0
150,0
185,0
188,1
201,0
262,0
265,0
270,0
289,0
314,0
369,0
390,0
396,0
420,0
436,0
460,0
466,0
474,0
508,0
533,0
548,0
553,0
562,0
571,0
576,0
654,1
665,0
691,0
696,0
721,0
722,0
746,0
754,1
783,0
789,0
790,0
797,0
831,0
838,0
857,0
890,0
897,0
931,0
972,0
981,0
987,0
1010,0
1056,0
1066,0
1067,0
1081,0
1089,0
1163,0
1168,0
1177,0
1189,0
1225,0
1244,0
1257,1
1318,0
1349,0
1360,0
1369,0
1378,0
1396,1
1398,0
1411,0
1413,0
1419,0
1424,0
1554,0
1557,0
1597,0
1628,0
1676,0
1678,1
1692,0
1723,0
1727,0
1751,1
1756,0
1765,0
1778,0
1802,0
1834,0
1868,1
1898,1
1927,1
1948,0
1952,0
1971,0
1989,0
