task,truth
67,0
77,0
91,0
126,0
167,0
195,0
208,0
224,0
227,1
245,0
293,0
308,0
343,0
370,0
373,0
381,0
383,0
384,0
389,0
413,0
419,0
439,0
456,0
504,0
514,1
567,0
572,0
584,0
605,0
623,0
636,0
700,0
750,1
777,0
793,0
819,0
821,1
823,0
848,0
860,0
891,0
894,0
896,1
911,0
925,0
932,0
989,0
1021,1
1029,1
1045,0
1070,0
1086,0
1141,0
1154,0
1166,0
1184,0
1198,0
1214,0
1228,0
1229,0
1243,0
1249,0
1252,0
1255,0
1265,1
1283,0
1295,0
1320,0
1325,0
1336,0
1344,0
1366,0
1376,0
1387,0
1393,0
1400,0
1412,1
1415,0
1437,0
1459,0
1462,0
1497,0
1501,0
1507,0
1529,1
1531,1
1549,0
1561,0
1570,0
1572,0
1590,0
1728,0
1825,1
1830,0
1846,0
1869,0
1875,1
1889,1
1949,0
1967,1
