task,truth
14,0
50,0
75,0
144,1
161,0
195,0
235,0
239,0
286,1
351,0
355,0
364,0
398,0
461,0
474,0
475,0
477,0
478,0
511,0
512,0
575,0
576,0
609,0
620,0
623,0
644,0
656,0
701,0
755,0
777,0
835,0
854,0
874,1
922,0
978,0
982,0
983,0
991,0
1011,0
1017,1
1083,0
1158,1
1170,1
1221,1
1296,0
1299,0
1304,0
1316,0
1344,0
1358,0
1367,0
1371,0
1434,0
1451,0
1475,0
1482,1
1496,1
1510,0
1523,0
1534,0
1551,0
1589,0
1631,1
1658,0
1712,0
1814,0
1865,0
1876,0
1883,0
1890,0
1919,0
1946,0
2013,0
2026,0
2028,0
2038,0
2099,0
2118,1
2197,0
2205,0
2215,0
2219,0
2233,0
2347,0
2375,0
2386,0
2402,0
2449,0
2462,0
2469,0
2539,0
2542,0
2543,0
2559,1
2575,0
2602,1
2614,0
2816,0
2871,0
2879,0
2918,0
2926,0
2930,0
2998,1
3017,0
3043,0
3096,0
3097,0
3148,0
3165,0
3185,0
3193,0
3197,0
3227,0
3346,0
3351,0
3363,0
3442,0
3451,0
3469,0
3486,1
3522,0
3527,0
3545,0
3567,0
3571,0
3572,0
3630,1
3732,0
3747,0
3760,0
3788,1
3791,0
3800,1
3843,0
3868,0
3927,1
3948,0
4058,0
4064,0
4151,0
4184,0
4247,0
4280,0
4327,0
4328,0
4359,0
4376,0
4381,0
4387,0
