task,truth
15,0
99,0
110,0
111,0
121,0
167,0
255,1
256,0
268,0
277,0
300,0
301,0
356,0
386,0
396,0
412,0
479,0
485,1
490,0
495,0
534,0
555,0
611,0
621,0
677,0
678,1
679,0
691,0
694,0
724,0
735,0
747,0
769,0
823,0
914,0
1008,0
1035,0
1042,0
1059,0
1093,0
1110,0
1132,0
1165,0
1194,0
1195,0
1228,0
1241,0
1301,0
1308,0
1313,0
1338,0
1412,1
1473,0
1481,1
1508,0
1602,1
1616,0
1689,0
1717,0
1736,0
1794,0
1804,0
1869,0
1886,1
1897,0
1940,0
1947,0
1987,0
1996,0
2016,0
2024,0
2053,0
2057,1
2133,0
2261,0
2294,0
2302,0
2333,0
2349,0
2351,0
2456,0
2476,0
2497,0
2597,0
2618,0
2624,0
2647,0
2667,0
2705,1
2798,0
2831,0
2864,0
2925,0
2928,0
2944,0
2967,0
2980,0
2989,0
3007,0
3008,1
3016,0
3022,0
3030,0
3080,0
3101,1
3144,0
3154,0
3167,0
3169,0
3192,0
3209,0
3220,0
3235,0
3282,0
3284,0
3316,0
3322,0
3335,0
3408,0
3419,0
3437,0
3499,0
3520,0
3617,0
3628,0
3653,1
3662,0
3663,0
3720,0
3724,0
3725,1
3739,0
3787,0
3827,0
3831,0
3905,1
3918,0
3957,0
3986,0
4062,0
4068,0
4076,0
4105,0
4131,0
4213,0
4231,0
4235,0
4289,0
4389,0
4494,0
