task,truth
27,0
48,0
52,1
63,0
71,0
85,0
88,0
110,0
131,0
163,0
177,1
179,1
181,0
197,0
205,0
226,0
283,0
297,0
303,0
305,0
313,0
329,0
338,0
382,0
427,0
451,1
465,0
470,0
495,0
512,0
530,0
573,0
598,0
606,0
607,0
641,0
648,0
653,0
664,0
682,0
702,0
732,0
745,0
788,0
791,0
839,0
875,0
884,0
886,0
927,0
944,0
963,0
993,0
1019,0
1023,0
1032,1
1034,1
1071,0
1074,0
1094,0
1136,0
1146,0
1183,0
1197,0
1202,0
1226,0
1260,0
1329,1
1333,0
1346,0
1367,0
1428,0
1440,0
1467,0
1477,0
1495,0
1521,0
1530,0
1533,1
1539,0
1548,0
1560,0
1562,0
1596,1
1620,0
1625,0
1630,0
1713,1
1721,0
1763,0
1780,1
1844,0
1852,0
1893,0
1901,0
1930,0
1951,0
1960,1
1970,1
1996,0
