task,truth
9,0
19,0
26,0
39,0
48,0
53,0
73,0
94,0
137,0
149,0
177,1
208,0
254,0
293,0
308,0
316,1
329,0
346,0
387,1
408,0
525,0
569,1
588,0
630,0
641,0
693,0
748,1
775,1
779,0
784,0
824,0
831,0
879,0
912,1
946,0
970,0
984,0
1056,0
1067,0
1096,0
1125,0
1148,0
1154,0
1177,0
1180,0
1205,0
1288,0
1314,0
1349,0
1440,0
1452,1
1498,0
1511,1
1521,0
1526,0
1563,0
1578,0
1587,0
1621,0
1648,0
1692,0
1730,0
1742,0
1761,0
1798,0
1813,0
1856,0
1863,0
1882,0
1991,0
2000,0
2020,0
2050,0
2073,0
2097,0
2124,0
2128,0
2145,0
2199,1
2210,0
2253,0
2279,0
2287,0
2323,0
2415,0
2421,0
2501,0
2561,0
2591,0
2613,0
2638,0
2641,0
2669,0
2708,0
2717,0
2784,0
2793,0
2800,0
2841,1
2844,0
2861,0
2885,0
2964,0
2984,1
2993,1
3131,0
3147,0
3158,0
3159,0
3219,0
3252,1
3266,0
3300,1
3324,0
3342,0
3356,0
3360,0
3404,0
3435,0
3444,0
3493,0
3500,0
3592,0
3621,0
3633,0
3669,1
3671,0
3695,0
3706,0
3802,0
3808,0
3942,0
3964,0
3990,1
4011,0
4041,0
4048,0
4092,0
4106,0
4121,0
4190,1
4241,0
4284,0
4310,0
4403,0
4422,0
4427,0
4444,1
4480,0
4496,0
