worker,task,answer
0.0,7,0
0.0,15,1
0.0,23,0
0.0,24,1
0.0,27,1
0.0,33,0
6.0,5,1
6.0,10,1
6.0,11,1
6.0,12,0
6.0,13,0
6.0,17,0
6.0,20,1
6.0,21,1
6.0,23,1
6.0,25,0
6.0,26,1
6.0,43,1
6.0,45,0
8.0,0,0
8.0,2,1
8.0,4,1
8.0,10,0
8.0,21,1
8.0,23,1
8.0,24,1
8.0,34,1
8.0,39,1
8.0,43,1
10.0,3,0
10.0,7,1
10.0,11,0
10.0,13,0
10.0,26,0
10.0,35,1
10.0,37,1
10.0,41,0
10.0,42,0
10.0,45,1
10.0,48,0
15.0,10,0
15.0,12,1
15.0,17,0
15.0,21,1
15.0,23,0
15.0,25,0
15.0,39,1
15.0,40,0
15.0,46,1
15.0,48,0
20.0,1,0
20.0,3,1
20.0,4,1
20.0,5,0
20.0,7,1
20.0,8,1
20.0,10,0
20.0,11,0
20.0,12,1
20.0,14,1
20.0,15,0
20.0,27,0
20.0,38,0
20.0,41,1
20.0,44,0
22.0,7,0
22.0,10,0
22.0,13,0
22.0,18,1
22.0,19,1
22.0,30,1
22.0,34,0
22.0,43,0
22.0,46,0
22.0,47,0
24.0,25,0
24.0,27,0
24.0,37,1
24.0,39,1
24.0,47,0
24.0,48,1
25.0,6,1
25.0,8,1
25.0,12,1
25.0,23,1
25.0,24,0
25.0,30,0
25.0,35,1
25.0,36,1
25.0,39,1
25.0,41,0
25.0,46,0
28.0,1,0
28.0,14,1
28.0,22,1
28.0,23,0
28.0,25,1
28.0,27,0
28.0,29,0
28.0,30,0
28.0,35,1
28.0,40,0
28.0,42,0
28.0,43,1
28.0,45,0
33.0,20,0
33.0,24,0
33.0,31,1
33.0,39,0
35.0,1,0
35.0,2,0
35.0,5,0
35.0,10,1
35.0,19,1
35.0,31,0
35.0,41,0
35.0,43,1
37.0,6,0
37.0,11,1
37.0,14,1
37.0,24,0
37.0,26,0
37.0,30,0
37.0,31,1
37.0,33,1
37.0,36,1
37.0,41,0
37.0,42,1
40.0,7,0
40.0,18,0
40.0,19,1
40.0,25,0
40.0,36,0
40.0,49,0
50.0,4,1
50.0,6,0
50.0,12,0
50.0,15,1
50.0,16,1
50.0,18,1
50.0,23,0
50.0,25,1
50.0,26,1
50.0,34,1
50.0,44,1
50.0,48,1
50.0,49,0
57.0,7,1
57.0,16,1
57.0,18,1
57.0,30,0
57.0,32,1
57.0,33,1
57.0,38,0
57.0,45,0
59.0,9,1
59.0,18,0
59.0,21,1
59.0,24,0
59.0,25,1
59.0,26,0
59.0,27,0
59.0,28,1
59.0,34,0
59.0,39,1
59.0,43,1
59.0,47,1
60.0,19,1
60.0,33,0
60.0,36,0
60.0,39,0
60.0,41,1
