task,truth
3,0
20,0
33,0
44,0
58,0
62,0
74,1
81,0
91,0
107,0
142,0
144,1
162,0
163,0
167,0
190,0
192,0
224,0
238,0
241,0
248,1
266,0
286,1
297,0
309,0
318,0
332,0
340,0
348,0
357,0
365,0
367,0
371,0
388,1
413,0
417,0
422,0
424,0
428,0
442,0
451,1
461,0
469,1
492,0
535,0
559,1
566,0
570,0
581,0
582,0
585,0
594,0
599,1
606,0
624,0
625,0
635,0
636,0
639,0
682,0
686,0
724,0
726,0
733,0
737,0
765,0
782,0
783,0
785,0
792,0
796,0
817,1
829,0
830,0
845,0
846,0
850,0
881,0
895,0
897,0
908,0
914,0
938,0
941,0
967,0
968,0
972,0
987,0
990,0
997,0
1003,0
1015,0
1024,0
1041,0
1043,0
1045,0
1051,0
1053,0
1061,1
1071,0
1079,1
1087,0
1092,0
1100,0
1109,0
1128,0
1141,0
1162,0
1168,0
1176,0
1184,0
1190,0
1198,0
1217,0
1219,0
1254,0
1262,0
1267,0
1268,0
1275,0
1278,0
1279,0
1280,0
1322,0
1328,0
1334,0
1339,0
1354,0
1355,0
1373,0
1381,0
1383,0
1385,0
1387,0
1396,1
1399,0
1417,0
1436,0
1443,0
1447,0
1455,1
1456,0
1463,1
1464,0
1465,0
1466,0
1502,0
1510,0
1521,0
1536,0
1541,0
1545,0
1578,0
1596,1
1615,0
1618,0
1624,0
1630,0
1645,0
1648,0
1650,0
1665,0
1666,0
1677,0
1691,1
1706,0
1708,0
1714,0
1716,1
1717,0
1734,0
1735,0
1752,0
1769,0
1781,0
1784,0
1799,0
1803,1
1806,0
1808,0
1811,1
1814,0
1815,0
1818,0
1827,0
1832,0
1833,0
1856,0
1857,1
1870,0
1874,0
1893,0
1894,0
1895,0
1909,0
1922,0
1935,0
1938,0
1942,0
1960,1
