task,truth
5,1
6,0
12,0
60,1
68,0
76,1
85,0
86,0
95,0
129,0
132,0
147,0
160,0
181,0
194,0
200,0
217,0
218,0
223,0
235,0
237,0
245,0
254,0
257,1
263,0
269,0
274,0
280,0
293,0
307,0
315,0
335,0
338,0
343,0
356,0
377,0
437,0
438,0
439,0
440,0
455,0
456,0
471,0
487,0
496,0
497,0
502,0
506,0
511,0
517,0
520,0
523,0
536,0
547,1
550,0
554,0
561,0
567,0
569,1
579,0
580,0
584,0
590,0
610,0
622,0
623,0
630,0
642,0
649,0
674,0
683,0
711,0
727,0
732,0
743,0
778,0
791,0
798,0
833,0
841,0
849,0
855,0
868,0
870,0
874,1
876,0
880,0
900,0
901,0
911,0
929,0
942,0
947,0
962,0
969,0
973,0
974,1
989,0
992,1
993,0
1006,0
1028,0
1040,1
1055,0
1058,0
1066,0
1068,0
1082,0
1089,0
1093,0
1097,0
1105,0
1106,1
1112,0
1129,0
1152,0
1158,1
1163,0
1178,0
1180,0
1182,0
1209,1
1213,0
1216,1
1243,0
1251,0
1261,1
1265,1
1270,0
1277,0
1285,0
1293,0
1299,0
1303,1
1305,0
1309,0
1311,0
1329,1
1331,0
1352,0
1372,0
1375,0
1382,0
1390,0
1411,0
1422,0
1425,0
1452,1
1457,0
1462,0
1470,0
1485,0
1490,0
1493,0
1546,1
1561,0
1566,0
1584,0
1605,0
1610,0
1614,0
1620,0
1626,0
1633,0
1660,0
1672,0
1673,0
1685,1
1711,0
1715,1
1737,0
1742,0
1746,0
1750,0
1753,0
1777,1
1794,0
1821,0
1822,0
1834,0
1837,1
1841,0
1851,0
1852,0
1858,0
1889,1
1910,0
1921,0
1927,1
1936,0
1952,0
1966,0
1968,0
1970,1
1980,1
1985,0
1990,0
1995,1
1996,0
1999,1
