task,truth
2,0
13,1
15,0
50,0
52,1
53,0
57,1
63,0
65,0
71,0
77,0
94,0
128,0
134,1
148,0
158,0
159,1
166,0
170,0
176,0
179,1
185,0
187,0
189,0
227,1
239,0
249,0
272,0
275,0
324,0
329,0
392,0
402,0
403,0
407,0
420,0
430,0
443,0
452,0
462,0
479,0
499,0
513,0
515,0
537,0
546,0
549,0
560,0
611,0
632,0
638,0
660,0
672,0
673,0
675,0
685,1
696,0
715,0
722,0
725,0
730,0
744,1
749,1
760,0
762,1
766,0
768,0
772,0
781,0
799,0
803,0
804,0
807,0
813,0
814,1
848,0
852,0
853,0
856,1
857,0
889,0
890,0
892,0
893,0
902,0
915,0
920,0
925,0
927,0
930,0
940,0
952,0
953,0
955,0
965,0
983,0
985,1
995,0
1002,0
1012,0
1034,1
1044,0
1067,0
1086,0
1110,0
1120,0
1132,0
1137,0
1151,0
1153,0
1175,1
1177,0
1181,0
1189,0
1215,0
1236,0
1241,0
1247,0
1248,1
1259,0
1266,1
1283,0
1295,0
1307,0
1315,0
1324,0
1326,0
1332,0
1338,0
1341,1
1342,0
1367,0
1392,0
1398,0
1400,0
1421,0
1426,1
1428,0
1431,0
1437,0
1461,0
1498,0
1499,0
1527,0
1530,0
1535,0
1548,0
1553,0
1613,0
1636,0
1638,0
1643,0
1649,0
1652,0
1663,0
1669,0
1674,0
1703,0
1710,0
1725,0
1728,0
1732,0
1740,0
1759,0
1770,0
1773,1
1775,0
1783,0
1790,0
1791,1
1792,0
1795,1
1843,0
1860,0
1865,0
1869,0
1873,0
1879,1
1881,0
1884,0
1886,1
1887,1
1892,0
1897,0
1911,0
1913,0
1920,0
1923,0
1928,0
1931,0
1932,0
1933,0
1943,0
1946,0
1947,0
1948,0
1967,1
1977,1
1982,0
1997,0
