worker,task,answer
A2U3GIFZQ60NZC,744,0
A3TO9R1Z7L6PZZ,616,0
A2AU1R4ZU1ZJ1A,254,1
A2AU1R4ZU1ZJ1A,497,0
A11SLRXUNTJBJN,932,0
A3M34FQ1OVNWPG,1359,0
AS52W5HOMKHLU,1590,0
A3M34FQ1OVNWPG,992,1
A2AU1R4ZU1ZJ1A,1539,1
A2AU1R4ZU1ZJ1A,1677,1
A3OJ1IOB618GL1,932,0
A3HB574VTU7ZFQ,897,0
A3OVORVFL0XDTW,254,0
A11SLRXUNTJBJN,1879,1
A3OJ1IOB618GL1,1345,0
A9FFF0ZDBFB3B,1359,0
A3HB574VTU7ZFQ,433,0
AS52W5HOMKHLU,1118,0
A3OVORVFL0XDTW,1217,0
A2AU1R4ZU1ZJ1A,1402,1
A2AU1R4ZU1ZJ1A,397,0
A348T531HDSG5S,1600,0
A348T531HDSG5S,793,0
A1WCS9A1G451ET,1854,0
A2YTQZXX709TKL,897,0
A11SLRXUNTJBJN,832,0
AS52W5HOMKHLU,1025,0
A2AU1R4ZU1ZJ1A,455,0
AWAFCJJRHVAJJ,1025,0
A2AU1R4ZU1ZJ1A,1888,1
A2YTQZXX709TKL,442,0
A2AU1R4ZU1ZJ1A,903,1
AWAFCJJRHVAJJ,1145,0
A2AU1R4ZU1ZJ1A,802,0
AWAFCJJRHVAJJ,1777,1
A11SLRXUNTJBJN,745,0
A1ZE8RQYXP2EHZ,992,1
A2CGWHQ96BMD4R,1258,0
A2VLOL5DA4M2T1,744,1
A2CGWHQ96BMD4R,897,0
A11SLRXUNTJBJN,1217,0
A2AU1R4ZU1ZJ1A,1158,1
A38TVCJD8W9XVP,813,0
A38TVCJD8W9XVP,1485,0
A2VLOL5DA4M2T1,896,1
A3GJG5WDSBJDF9,1001,0
A2ZDBGM5Z340X4,205,0
AS52W5HOMKHLU,47,0
A3OJ1IOB618GL1,1364,0
A3GJG5WDSBJDF9,549,0
A14ZRGA0JDMF7R,430,0
A2AU1R4ZU1ZJ1A,832,1
A3OJ1IOB618GL1,400,0
A3OJ1IOB618GL1,1008,0
A29P6OAGAIY5B7,1345,1
A2VLOL5DA4M2T1,47,0
A11SLRXUNTJBJN,1888,0
AS52W5HOMKHLU,1010,0
A2AU1R4ZU1ZJ1A,1509,1
A3PT15XRN1X8VE,1158,1
A22075U2VINOZF,1359,0
A11SLRXUNTJBJN,813,0
A11SLRXUNTJBJN,1485,0
A3HB574VTU7ZFQ,1364,0
A2VLOL5DA4M2T1,1879,1
A2AU1R4ZU1ZJ1A,1983,1
AS52W5HOMKHLU,903,0
A2AU1R4ZU1ZJ1A,103,1
A2AU1R4ZU1ZJ1A,744,0
A3PT15XRN1X8VE,1645,0
A3GJG5WDSBJDF9,1217,0
A2AU1R4ZU1ZJ1A,1010,0
A2VLOL5DA4M2T1,1469,0
A2AU1R4ZU1ZJ1A,1590,0
A1PX8UYPRGZCO9,472,0
A8973OC7HM3Y6,659,1
A2VLOL5DA4M2T1,556,0
A2SKWBR49HEXFY,1025,0
A2YCMDV70RH926,205,0
A8973OC7HM3Y6,59,1
AWAFCJJRHVAJJ,745,0
A8973OC7HM3Y6,1602,1
A2SKWBR49HEXFY,103,0
A2YCMDV70RH926,69,0
A1PX8UYPRGZCO9,616,0
AS52W5HOMKHLU,1602,1
A2J853TSTRPTX7,1790,0
A2J853TSTRPTX7,1806,0
A2J853TSTRPTX7,1300,1
A2YCMDV70RH926,1078,1
AWAFCJJRHVAJJ,882,0
A1GRVYC1M3TAUB,289,1
A8973OC7HM3Y6,602,0
AHJGJ2J15SEHY,896,1
A1PX8UYPRGZCO9,1602,1
A2VLOL5DA4M2T1,992,0
AWAFCJJRHVAJJ,1078,0
A2OQ5SUV3W7HFY,1999,0
A2AU1R4ZU1ZJ1A,317,0
A1K96S33FDRUJW,59,1
A2AU1R4ZU1ZJ1A,1679,1
A2ZSRG20LC3J0C,289,0
A1PX8UYPRGZCO9,14,0
A1PX8UYPRGZCO9,815,1
A2AU1R4ZU1ZJ1A,932,0
A2YTQZXX709TKL,59,1
A22075U2VINOZF,602,0
A2F7FQ1QH5O5DK,948,0
A1K96S33FDRUJW,1777,1
A2SQGQ991CEHPJ,963,0
AOCJFXTIP7H3A,254,0
A2F7FQ1QH5O5DK,1999,1
AWAFCJJRHVAJJ,1590,0
AS52W5HOMKHLU,400,0
AS52W5HOMKHLU,1008,0
A11SLRXUNTJBJN,1010,0
A2AU1R4ZU1ZJ1A,1727,0
A3A00OWPY22PD1,556,1
A2YTQZXX709TKL,1679,0
A8973OC7HM3Y6,410,0
A2SKWBR49HEXFY,602,0
AOCJFXTIP7H3A,234,1
A2L4B4EDG5FKWE,584,1
A26O4OGE3YI0UX,14,0
A26O4OGE3YI0UX,815,0
A3Q77QSSK08W67,802,0
A2AU1R4ZU1ZJ1A,1278,0
A1PX8UYPRGZCO9,1509,0
AS52W5HOMKHLU,103,0
A23HU633Q6EQCN,1364,0
A8973OC7HM3Y6,1999,1
AOCJFXTIP7H3A,47,0
A1UDYXVWH9CX6W,1278,0
AOCJFXTIP7H3A,205,0
A2ZSRG20LC3J0C,1509,0
AS52W5HOMKHLU,1250,0
AS52W5HOMKHLU,158,0
AZVWRI5LQI4K6,400,0
AZVWRI5LQI4K6,1008,0
AWAFCJJRHVAJJ,472,0
A3VMZUUOJH0NN6,442,0
A3HB574VTU7ZFQ,1345,0
AO7W3AV3GOAEY,239,0
A2ZSRG20LC3J0C,556,0
A36YQJLJPUBMWS,1670,0
A8973OC7HM3Y6,239,0
AWAFCJJRHVAJJ,347,0
A2ZSRG20LC3J0C,1145,0
A32U6TE5GJV6FS,1727,0
A2YTQZXX709TKL,20,1
A8973OC7HM3Y6,71,0
A2YTQZXX709TKL,1030,0
A2ZSRG20LC3J0C,552,0
A26O4OGE3YI0UX,1645,0
A3HB574VTU7ZFQ,490,0
A2SKWBR49HEXFY,1777,1
A2ZSRG20LC3J0C,497,0
A1PX8UYPRGZCO9,430,0
A32U6TE5GJV6FS,1539,0
A32U6TE5GJV6FS,1677,0
A2ZSRG20LC3J0C,1278,0
AO7W3AV3GOAEY,347,0
A26O4OGE3YI0UX,1030,0
A2ZSRG20LC3J0C,1030,0
AWAFCJJRHVAJJ,584,0
A1K96S33FDRUJW,317,0
A3Q77QSSK08W67,1456,0
AWAFCJJRHVAJJ,903,0
A1PX8UYPRGZCO9,1670,0
A33OU5A8X59KS6,1670,0
A2SKWBR49HEXFY,882,0
A3Q77QSSK08W67,1879,0
A3HB574VTU7ZFQ,948,0
AWAFCJJRHVAJJ,552,0
AWAFCJJRHVAJJ,1258,0
A1K96S33FDRUJW,1158,0
A3M2JHNZ7X8BOC,14,0
A3M2JHNZ7X8BOC,815,1
A32U6TE5GJV6FS,1469,0
A3Q77QSSK08W67,1377,0
A2TZC0KZTG7U7T,1727,0
AK3GZE8MPQL4Y,745,0
AWAFCJJRHVAJJ,1983,0
AS52W5HOMKHLU,410,0
AS52W5HOMKHLU,433,0
A33OU5A8X59KS6,896,1
A3HKZTDVORNEZ,1983,0
A2ZSRG20LC3J0C,1539,0
A2ZSRG20LC3J0C,1677,0
A1PX8UYPRGZCO9,1645,0
A1PX8UYPRGZCO9,882,0
A2SKWBR49HEXFY,20,1
A32U6TE5GJV6FS,743,0
AWAFCJJRHVAJJ,317,0
AWAFCJJRHVAJJ,490,0
A1PX8UYPRGZCO9,1118,0
A2AU1R4ZU1ZJ1A,813,1
A2AU1R4ZU1ZJ1A,1485,1
A8973OC7HM3Y6,1250,0
A8973OC7HM3Y6,158,0
AS52W5HOMKHLU,71,0
A1XWYB204O7LQY,616,1
A2AU1R4ZU1ZJ1A,730,0
A2ZSRG20LC3J0C,1679,0
AS52W5HOMKHLU,832,0
AWAFCJJRHVAJJ,455,0
A2AU1R4ZU1ZJ1A,963,0
A2K3372YQK1Y1R,1456,0
A3M34FQ1OVNWPG,288,0
A1K96S33FDRUJW,445,0
A1K96S33FDRUJW,1222,0
AWAFCJJRHVAJJ,1118,0
AWAFCJJRHVAJJ,289,0
A8973OC7HM3Y6,1258,0
A2AU1R4ZU1ZJ1A,929,1
A33S0VFN7HU7KE,1402,1
A2D7UUUB14YFBG,549,1
A2OMIC9WQE3MHS,428,0
A2D7UUUB14YFBG,1078,0
A2AU1R4ZU1ZJ1A,1790,0
A2AU1R4ZU1ZJ1A,1806,1
A2AU1R4ZU1ZJ1A,1300,0
A32U6TE5GJV6FS,1854,0
AWAFCJJRHVAJJ,1377,0
A1PX8UYPRGZCO9,552,0
A2D7UUUB14YFBG,1456,1
A2D7UUUB14YFBG,948,1
A1JTWC4ZRQ3W4L,659,0
A3M34FQ1OVNWPG,486,0
A1PX8UYPRGZCO9,549,0
A2D7UUUB14YFBG,1854,1
A8973OC7HM3Y6,3,0
A33OU5A8X59KS6,397,0
A32U6TE5GJV6FS,1600,0
A32U6TE5GJV6FS,793,0
A1PX8UYPRGZCO9,71,0
A2ZSRG20LC3J0C,1250,0
A2ZSRG20LC3J0C,158,0
A2D7UUUB14YFBG,397,1
A32U6TE5GJV6FS,3,0
AWAFCJJRHVAJJ,1790,0
AWAFCJJRHVAJJ,1806,0
AWAFCJJRHVAJJ,1300,0
A2SKWBR49HEXFY,1888,1
AWAFCJJRHVAJJ,720,0
AWAFCJJRHVAJJ,69,0
A3OVORVFL0XDTW,490,0
A3HKZTDVORNEZ,410,0
AS52W5HOMKHLU,486,0
A2AU1R4ZU1ZJ1A,743,1
A2D7UUUB14YFBG,1402,1
A32U6TE5GJV6FS,1411,0
A32U6TE5GJV6FS,1482,1
A24DMMOGZSHJFK,69,0
A2D7UUUB14YFBG,720,1
A2D7UUUB14YFBG,497,1
A2SKWBR49HEXFY,442,0
AMB0MI0ETV2QN,288,0
AWAFCJJRHVAJJ,743,0
AGV7F8F0IV2MY,3,0
A3EGTD5X91JG0H,1001,1
A2SKWBR49HEXFY,288,0
AMGP76KF31HZ4,234,0
A119EX2L0DNN1B,486,0
A3OVORVFL0XDTW,1005,0
AOXC57GZWE30K,720,0
A1PX8UYPRGZCO9,929,0
A2MZLVT9DB9MGK,20,0
A1PX8UYPRGZCO9,730,0
A27REIMNNJ1W6Z,1005,0
A3EGTD5X91JG0H,1377,1
A3A3ZWI3L3WKJB,239,0
AS52W5HOMKHLU,929,0
A19GWTEK5IUOSH,963,1
AMVIV4WZNL9FP,730,1
A2YTQZXX709TKL,430,0
A3EGTD5X91JG0H,1469,1
A2MZLVT9DB9MGK,455,0
AS52W5HOMKHLU,584,0
A3OVORVFL0XDTW,1600,0
A3OVORVFL0XDTW,793,0
A2E7MYHPTDRDRH,1145,1
AUB52OWZ65JT4,1005,0
AWAFCJJRHVAJJ,445,0
AWAFCJJRHVAJJ,1222,0
AWAFCJJRHVAJJ,428,0
AWAFCJJRHVAJJ,1411,0
AWAFCJJRHVAJJ,1482,0
A3QJPLFO33NB8M,1001,0
A2AU1R4ZU1ZJ1A,428,1
A1Q724EA0WK5N0,802,0
A2AU1R4ZU1ZJ1A,347,0
A2YTQZXX709TKL,1411,0
A2YTQZXX709TKL,1482,1
A3OVORVFL0XDTW,234,0
AWAFCJJRHVAJJ,433,0
A2YTQZXX709TKL,472,0
A3QJPLFO33NB8M,659,1
A312BPC9UP3GLR,445,0
A312BPC9UP3GLR,1222,0
