worker,task,answer
3.0,0,1
3.0,3,1
3.0,5,0
3.0,6,1
3.0,7,0
3.0,8,0
3.0,15,1
3.0,16,1
3.0,20,1
3.0,21,1
3.0,23,0
3.0,28,1
3.0,29,0
3.0,32,1
3.0,34,0
3.0,37,1
3.0,38,0
3.0,40,0
3.0,44,0
3.0,46,1
3.0,48,1
7.0,3,1
7.0,6,0
7.0,11,0
7.0,12,0
7.0,13,1
7.0,14,0
7.0,15,1
7.0,18,0
7.0,21,1
7.0,27,0
7.0,28,0
7.0,30,0
7.0,35,1
7.0,36,1
7.0,42,1
7.0,44,1
8.0,4,0
8.0,5,1
8.0,7,1
8.0,9,0
8.0,10,1
8.0,11,0
8.0,18,0
8.0,23,0
8.0,29,1
8.0,32,1
8.0,33,0
8.0,34,1
8.0,37,0
8.0,46,1
8.0,47,0
8.0,49,0
10.0,0,0
10.0,6,0
10.0,7,0
10.0,8,0
10.0,11,1
10.0,12,0
10.0,13,1
10.0,14,0
10.0,15,1
10.0,18,0
10.0,20,0
10.0,23,0
10.0,24,1
10.0,25,1
10.0,26,1
10.0,28,0
10.0,31,0
10.0,32,1
10.0,33,1
10.0,34,0
10.0,36,0
10.0,40,0
10.0,41,1
10.0,42,1
10.0,45,0
10.0,46,0
10.0,48,0
10.0,49,0
11.0,0,1
11.0,1,1
11.0,2,1
11.0,3,0
11.0,4,0
11.0,7,1
11.0,8,0
11.0,10,0
11.0,14,1
11.0,20,0
11.0,22,0
11.0,24,1
11.0,26,0
11.0,27,1
11.0,30,1
11.0,32,1
11.0,34,0
11.0,35,1
11.0,37,1
11.0,38,0
11.0,39,0
11.0,40,0
11.0,41,0
11.0,42,0
11.0,43,0
11.0,46,1
11.0,47,1
11.0,48,0
11.0,49,0
17.0,0,0
17.0,2,0
17.0,4,1
17.0,5,1
17.0,6,1
17.0,8,0
17.0,9,0
17.0,10,0
17.0,12,0
17.0,15,1
17.0,17,0
17.0,18,1
17.0,20,0
17.0,21,0
17.0,22,0
17.0,24,1
17.0,26,1
17.0,27,0
17.0,28,0
17.0,31,0
17.0,32,0
17.0,37,0
17.0,38,1
17.0,39,0
17.0,40,1
17.0,43,1
17.0,44,1
17.0,47,0
17.0,49,1
21.0,0,0
21.0,4,1
21.0,5,1
21.0,6,0
21.0,8,1
21.0,9,0
21.0,12,1
21.0,16,0
21.0,17,0
21.0,18,1
21.0,20,0
21.0,21,0
21.0,22,0
21.0,24,0
21.0,31,0
21.0,32,1
21.0,33,0
21.0,38,0
21.0,39,0
21.0,40,0
21.0,44,1
21.0,45,1
21.0,47,0
21.0,48,0
23.0,0,0
23.0,2,1
23.0,4,0
23.0,6,0
23.0,11,1
23.0,15,0
23.0,21,1
23.0,22,1
23.0,30,0
23.0,31,1
23.0,32,1
23.0,34,0
23.0,35,1
23.0,40,1
23.0,43,0
24.0,2,1
24.0,4,0
24.0,5,1
24.0,7,1
24.0,11,0
24.0,14,1
24.0,18,1
24.0,23,1
24.0,32,1
24.0,37,0
24.0,43,1
24.0,45,0
24.0,47,0
25.0,3,1
25.0,4,1
25.0,5,1
25.0,7,1
25.0,8,1
25.0,9,0
25.0,12,1
25.0,15,1
25.0,16,0
25.0,19,0
25.0,21,0
25.0,22,1
25.0,28,0
25.0,29,0
25.0,30,1
25.0,32,1
25.0,33,0
25.0,37,0
25.0,39,0
25.0,40,0
25.0,41,1
25.0,47,0
25.0,49,1
26.0,1,1
26.0,2,0
26.0,3,1
26.0,5,1
26.0,6,1
26.0,7,1
26.0,8,1
26.0,10,1
26.0,16,1
26.0,18,0
26.0,19,0
26.0,21,0
26.0,26,0
26.0,27,0
26.0,29,1
26.0,32,0
26.0,33,1
26.0,34,0
26.0,35,1
26.0,36,0
26.0,37,1
26.0,41,1
26.0,43,0
26.0,47,1
26.0,48,0
29.0,0,1
29.0,7,0
29.0,9,0
29.0,10,1
29.0,11,0
29.0,12,0
29.0,15,1
29.0,18,0
29.0,20,0
29.0,23,1
29.0,26,0
29.0,27,1
29.0,28,0
29.0,30,1
29.0,31,1
29.0,32,1
29.0,33,0
29.0,34,0
29.0,35,0
29.0,36,1
29.0,40,1
29.0,41,1
29.0,42,1
29.0,43,0
29.0,45,0
29.0,46,1
34.0,1,1
34.0,2,0
34.0,4,1
34.0,5,0
34.0,12,0
34.0,14,0
34.0,19,0
34.0,20,0
34.0,22,0
34.0,23,1
34.0,27,1
34.0,28,0
34.0,31,0
34.0,34,1
