worker,task,answer
0.0,4,0
0.0,7,1
0.0,12,1
0.0,14,0
0.0,15,0
0.0,16,0
0.0,23,0
0.0,34,0
0.0,35,1
0.0,36,0
0.0,37,0
0.0,38,1
0.0,42,0
0.0,43,1
0.0,45,1
0.0,47,1
0.0,48,0
0.0,49,0
3.0,1,0
3.0,5,1
3.0,7,1
3.0,11,0
3.0,13,0
3.0,14,1
3.0,16,1
3.0,21,1
3.0,27,0
3.0,32,1
3.0,36,0
3.0,46,1
4.0,2,0
4.0,3,0
4.0,5,0
4.0,10,1
4.0,16,1
4.0,17,1
4.0,20,1
4.0,22,0
4.0,24,1
4.0,33,0
4.0,34,0
4.0,39,0
4.0,41,1
4.0,46,1
4.0,47,1
4.0,48,1
9.0,3,0
9.0,6,0
9.0,13,0
9.0,19,1
9.0,21,1
9.0,22,1
9.0,26,0
9.0,27,1
9.0,29,0
9.0,30,1
9.0,33,1
9.0,37,1
9.0,42,1
9.0,44,1
9.0,47,1
9.0,49,1
10.0,1,0
10.0,6,0
10.0,7,1
10.0,9,1
10.0,13,0
10.0,17,0
10.0,19,1
10.0,22,0
10.0,32,1
10.0,34,1
10.0,36,0
10.0,44,0
12.0,1,0
12.0,7,1
12.0,12,1
12.0,13,1
12.0,18,0
12.0,20,0
12.0,21,1
12.0,29,0
12.0,34,1
12.0,40,1
12.0,43,1
12.0,46,0
12.0,49,0
18.0,2,0
18.0,3,1
18.0,5,1
18.0,6,0
18.0,7,1
18.0,9,1
18.0,12,1
18.0,27,0
18.0,28,1
18.0,29,1
18.0,31,1
18.0,34,0
18.0,38,1
18.0,41,1
18.0,42,0
18.0,44,1
20.0,2,0
20.0,4,1
20.0,16,1
20.0,18,1
20.0,19,0
20.0,25,1
20.0,27,0
20.0,29,1
20.0,30,0
20.0,35,1
20.0,36,0
20.0,39,0
20.0,42,1
20.0,45,0
20.0,46,1
20.0,47,0
20.0,48,0
22.0,4,1
22.0,8,1
22.0,9,1
22.0,22,1
22.0,25,0
22.0,30,0
22.0,31,1
22.0,32,0
22.0,34,1
22.0,39,1
22.0,42,1
22.0,43,1
22.0,45,0
22.0,46,0
22.0,49,1
23.0,7,1
23.0,13,0
23.0,14,1
23.0,17,1
23.0,18,1
23.0,22,0
23.0,27,0
23.0,28,0
23.0,33,0
23.0,36,1
23.0,40,1
23.0,43,1
23.0,49,0
24.0,0,1
24.0,10,1
24.0,14,1
24.0,17,1
24.0,19,1
24.0,21,1
24.0,24,1
24.0,25,1
24.0,26,1
24.0,33,0
24.0,36,1
24.0,37,0
24.0,38,0
24.0,39,1
24.0,44,0
26.0,1,1
26.0,10,0
26.0,11,0
26.0,14,0
26.0,15,0
26.0,17,1
26.0,18,0
26.0,24,0
26.0,25,1
26.0,43,1
31.0,0,0
31.0,6,0
31.0,11,0
31.0,16,0
31.0,17,1
31.0,18,0
31.0,22,1
31.0,23,1
31.0,26,1
31.0,27,1
31.0,30,0
31.0,33,0
31.0,34,1
31.0,37,1
31.0,39,0
31.0,41,1
31.0,43,0
31.0,45,0
31.0,46,0
31.0,48,0
31.0,49,0
33.0,0,0
33.0,12,1
33.0,13,1
33.0,14,1
33.0,16,0
33.0,19,1
33.0,22,1
33.0,26,1
33.0,27,0
33.0,32,0
33.0,35,1
33.0,37,0
33.0,48,1
34.0,4,1
34.0,9,1
34.0,12,1
34.0,16,0
34.0,17,1
34.0,19,1
34.0,20,0
34.0,23,0
34.0,25,1
34.0,33,0
34.0,35,0
34.0,36,0
34.0,39,1
34.0,40,0
34.0,42,1
34.0,44,1
34.0,47,1
34.0,48,1
36.0,0,0
36.0,5,0
36.0,6,1
36.0,11,0
36.0,20,0
36.0,29,0
36.0,33,1
36.0,38,1
36.0,42,0
36.0,49,0
37.0,2,0
37.0,19,0
37.0,22,1
37.0,24,0
37.0,26,0
37.0,28,0
37.0,35,0
37.0,37,1
37.0,38,1
37.0,40,1
37.0,41,0
37.0,46,1
44.0,2,1
44.0,8,0
44.0,9,1
44.0,11,0
44.0,12,1
44.0,15,0
44.0,17,1
44.0,22,1
44.0,25,0
44.0,31,1
44.0,32,1
44.0,34,1
44.0,41,0
44.0,45,0
44.0,46,0
44.0,49,1
47.0,1,0
47.0,8,1
47.0,11,0
47.0,19,0
47.0,24,0
47.0,29,0
47.0,35,1
47.0,38,0
47.0,43,0
47.0,45,0
47.0,46,1
47.0,49,1
53.0,2,1
53.0,8,0
53.0,11,1
53.0,13,1
53.0,15,0
53.0,18,1
53.0,20,0
53.0,23,1
53.0,25,0
53.0,36,1
53.0,40,1
57.0,1,0
57.0,6,0
57.0,7,1
57.0,8,1
57.0,9,1
57.0,13,0
57.0,19,1
57.0,20,1
57.0,24,0
57.0,25,1
57.0,28,0
57.0,30,0
57.0,31,0
57.0,39,0
57.0,43,1
57.0,44,0
57.0,45,0
57.0,47,1
57.0,49,1
61.0,5,1
61.0,6,1
61.0,8,1
61.0,12,1
61.0,14,1
61.0,15,0
61.0,21,0
61.0,23,1
61.0,25,0
61.0,28,0
61.0,30,0
61.0,32,1
61.0,33,1
61.0,34,1
61.0,36,0
61.0,37,1
61.0,38,1
61.0,41,0
61.0,42,0
66.0,0,1
66.0,2,1
66.0,3,1
66.0,14,1
66.0,17,1
66.0,19,1
66.0,22,1
66.0,24,0
66.0,27,1
66.0,28,0
66.0,29,0
66.0,30,1
66.0,31,1
66.0,35,0
66.0,37,0
66.0,39,1
66.0,41,0
66.0,43,1
66.0,49,0
67.0,1,1
67.0,11,0
67.0,13,1
67.0,16,1
67.0,19,0
67.0,21,1
67.0,24,0
67.0,25,1
67.0,27,1
67.0,29,0
67.0,30,0
67.0,32,1
67.0,37,1
67.0,38,0
67.0,39,1
67.0,43,0
67.0,47,0
67.0,48,1
74.0,5,1
74.0,7,1
74.0,10,1
74.0,20,0
74.0,25,1
74.0,27,1
74.0,28,0
74.0,32,0
74.0,35,0
74.0,37,0
74.0,39,0
74.0,40,0
74.0,42,1
74.0,45,0
74.0,48,1
74.0,49,0
75.0,0,1
75.0,4,1
75.0,6,0
75.0,8,0
75.0,10,1
75.0,11,1
75.0,14,0
75.0,16,0
75.0,21,1
75.0,23,1
75.0,26,0
75.0,35,0
75.0,38,0
75.0,39,1
75.0,46,0
80.0,1,1
80.0,9,1
80.0,12,1
80.0,13,1
80.0,14,1
80.0,19,0
80.0,20,1
80.0,21,1
80.0,23,0
80.0,25,0
80.0,26,0
80.0,29,1
80.0,38,1
80.0,40,0
80.0,41,1
80.0,42,1
80.0,43,1
80.0,45,1
80.0,47,0
80.0,48,1
83.0,4,0
83.0,5,1
83.0,12,1
83.0,13,0
83.0,14,1
83.0,15,0
83.0,20,0
83.0,23,1
83.0,33,1
83.0,42,1
89.0,0,0
89.0,2,1
89.0,5,1
89.0,7,0
89.0,19,1
89.0,28,0
89.0,31,0
89.0,32,0
89.0,34,1
89.0,36,0
89.0,37,0
89.0,39,1
89.0,41,0
89.0,42,1
92.0,1,1
92.0,3,1
92.0,10,1
92.0,12,1
92.0,14,0
92.0,16,1
92.0,17,0
92.0,20,0
92.0,22,0
92.0,25,0
92.0,34,1
92.0,35,0
92.0,38,0
92.0,41,0
92.0,42,1
92.0,44,1
92.0,46,0
92.0,48,1
92.0,49,1
95.0,0,1
95.0,1,1
95.0,4,0
95.0,5,1
95.0,6,1
95.0,8,1
95.0,12,0
95.0,19,1
95.0,20,0
95.0,24,0
95.0,35,1
95.0,36,0
95.0,41,0
95.0,44,0
95.0,45,0
100.0,1,0
100.0,2,0
100.0,3,0
100.0,6,1
100.0,13,0
100.0,18,0
100.0,21,1
100.0,24,0
100.0,25,1
100.0,26,1
100.0,27,1
100.0,29,1
100.0,32,1
100.0,33,1
100.0,34,0
100.0,36,1
100.0,39,1
100.0,42,0
100.0,47,1
100.0,48,0
101.0,4,0
101.0,9,1
101.0,10,1
101.0,11,0
101.0,17,1
101.0,18,0
101.0,30,1
101.0,33,1
101.0,37,1
101.0,43,1
101.0,45,0
101.0,48,0
104.0,2,1
104.0,7,1
104.0,10,1
104.0,15,1
104.0,17,0
104.0,20,0
104.0,23,0
104.0,26,1
104.0,31,0
104.0,35,0
104.0,39,0
104.0,40,1
104.0,41,0
104.0,44,1
104.0,45,1
104.0,48,0
104.0,49,0
109.0,7,1
109.0,8,0
109.0,9,0
109.0,10,1
109.0,15,1
109.0,16,0
109.0,21,0
109.0,25,1
109.0,27,1
109.0,30,0
109.0,31,1
109.0,32,1
109.0,33,0
109.0,35,1
109.0,45,1
110.0,3,1
110.0,4,0
110.0,5,0
