task,truth
1,1
18,0
45,0
64,0
76,1
89,0
107,0
125,0
129,0
139,0
184,0
194,0
200,0
231,0
242,0
254,0
270,0
272,0
281,0
284,0
335,0
342,0
351,0
385,0
399,0
475,0
510,0
539,0
556,0
558,0
580,0
586,1
627,0
633,0
696,0
731,1
759,0
786,0
797,0
798,0
874,1
879,0
883,0
901,0
903,0
914,0
929,0
949,0
951,0
959,0
977,0
1022,0
1030,1
1036,0
1041,0
1069,0
1072,0
1106,1
1117,0
1128,0
1161,0
1168,0
1171,0
1177,0
1206,0
1218,0
1250,0
1289,1
1293,0
1305,0
1308,0
1377,0
1385,0
1424,0
1442,0
1451,0
1455,1
1492,0
1496,1
1501,0
1537,0
1540,0
1547,0
1564,0
1586,0
1592,0
1594,0
1601,1
1626,0
1681,0
1793,0
1816,0
1832,0
1837,1
1855,0
1886,1
1927,1
1930,0
1935,0
1960,1
