task,truth
9,0
14,0
30,0
31,0
35,0
60,1
79,0
92,0
104,0
122,0
170,0
191,0
246,0
277,0
331,0
355,0
360,0
361,0
364,0
393,0
410,0
412,0
435,1
520,0
521,0
576,0
587,0
602,0
611,0
615,0
650,0
762,1
772,0
792,0
838,0
865,0
866,0
906,0
912,1
937,0
943,0
944,0
957,0
984,0
992,1
1020,0
1089,0
1091,1
1115,1
1134,0
1156,0
1191,0
1192,0
1234,0
1258,0
1288,0
1296,0
1297,0
1314,0
1332,0
1333,0
1343,0
1345,0
1364,0
1365,0
1388,0
1389,0
1408,0
1412,1
1419,0
1429,0
1490,0
1502,0
1515,0
1560,0
1567,0
1589,0
1608,0
1617,0
1651,0
1655,1
1668,0
1669,0
1699,0
1716,1
1717,0
1720,0
1726,1
1752,0
1754,1
1784,0
1795,1
1807,0
1829,0
1836,0
1880,0
1911,0
1918,0
1963,0
1969,0
