task,truth
33,0
36,0
80,1
97,0
124,0
130,0
166,0
167,0
185,0
226,0
239,0
241,0
280,0
310,1
311,0
313,0
325,0
369,0
398,0
416,0
420,0
454,0
479,0
554,0
570,0
588,0
620,0
631,0
646,0
695,0
708,0
727,0
756,0
757,0
767,0
787,0
804,0
808,1
825,0
849,0
895,0
931,0
941,0
972,0
999,0
1014,0
1017,1
1018,1
1032,1
1060,0
1099,1
1105,0
1123,0
1127,0
1136,0
1141,0
1185,0
1215,0
1294,1
1325,0
1326,0
1347,0
1370,0
1403,0
1431,0
1437,0
1458,0
1464,0
1525,0
1529,1
1563,0
1583,0
1596,1
1604,0
1632,1
1654,0
1663,0
1664,0
1674,0
1715,1
1724,0
1761,0
1783,0
1789,1
1821,0
1844,0
1850,0
1852,0
1872,0
1898,1
1901,0
1905,1
1925,0
1936,0
1945,0
1947,0
1952,0
1965,0
1971,0
1999,1
