task,truth
4,0
28,0
55,0
71,0
96,0
109,0
126,0
132,0
176,0
253,0
282,0
287,0
298,0
322,0
338,0
353,0
359,0
387,1
388,1
394,0
408,0
411,0
444,1
451,1
536,0
569,1
573,0
593,0
600,0
643,0
659,0
672,0
687,1
689,0
703,0
706,0
766,0
783,0
813,0
821,1
829,0
831,0
853,0
859,0
872,0
905,0
923,0
932,0
948,0
961,0
1002,0
1003,0
1009,0
1010,0
1021,1
1027,0
1038,1
1047,0
1059,0
1079,1
1088,0
1113,0
1125,0
1130,0
1138,0
1183,0
1209,1
1221,1
1223,0
1275,0
1302,0
1334,0
1336,0
1355,0
1361,0
1392,0
1397,0
1402,0
1443,0
1466,0
1517,1
1541,0
1566,0
1591,0
1631,1
1639,0
1662,1
1742,0
1758,0
1760,1
1831,0
1847,0
1857,1
1858,0
1920,0
1928,0
1943,0
1956,0
1973,0
1995,1
