task,truth
18,0
26,0
52,1
60,1
69,0
70,0
92,0
114,0
142,0
143,0
156,0
193,0
195,0
216,0
230,0
250,0
261,0
267,0
304,0
327,0
349,1
406,0
420,0
465,0
492,0
505,0
541,0
579,0
598,0
606,0
618,0
647,0
657,0
665,0
672,0
689,0
699,0
745,0
775,1
819,0
837,0
853,0
864,0
879,0
881,0
891,0
892,0
911,0
918,0
926,0
927,0
998,0
1009,0
1012,0
1023,0
1026,0
1040,1
1056,0
1060,0
1111,0
1171,0
1172,0
1195,0
1216,1
1234,0
1258,0
1287,0
1289,1
1320,0
1352,0
1357,0
1360,0
1404,1
1412,1
1426,1
1462,0
1527,0
1536,0
1576,0
1582,0
1610,0
1611,0
1643,0
1646,0
1647,0
1659,0
1675,0
1679,0
1696,0
1719,1
1760,1
1776,0
1868,1
1928,0
1948,0
1949,0
1965,0
1969,0
1987,0
1995,1
