task,truth
5,1
12,0
19,0
24,0
28,0
50,0
54,0
95,0
104,0
161,0
163,0
173,0
174,0
203,0
264,0
282,0
306,1
363,0
388,1
400,0
413,0
434,0
445,0
459,1
498,0
502,0
518,0
553,0
588,0
616,0
623,0
625,0
638,0
661,0
664,0
688,1
690,0
717,0
718,0
724,0
748,1
784,0
785,0
795,0
801,0
824,0
887,1
900,0
933,0
1018,1
1042,0
1043,0
1062,0
1074,0
1076,0
1090,1
1107,0
1109,0
1114,0
1116,0
1117,0
1179,0
1182,0
1193,0
1209,1
1221,1
1250,0
1293,0
1322,0
1336,0
1339,0
1349,0
1363,0
1394,1
1403,0
1413,0
1450,0
1452,1
1482,1
1501,0
1505,0
1524,0
1528,0
1538,0
1581,0
1608,0
1632,1
1701,0
1734,0
1737,0
1755,0
1832,0
1845,0
1855,0
1873,0
1883,0
1908,0
1935,0
1954,0
1981,0
