task,truth
37,0
56,0
81,0
105,0
110,0
132,0
136,0
206,0
223,0
239,0
243,0
253,0
269,0
270,0
271,0
331,0
360,0
362,0
380,0
396,0
398,0
423,0
444,1
451,1
468,0
476,0
477,0
486,0
594,0
605,0
619,0
630,0
631,0
632,0
666,0
676,0
679,0
702,0
732,0
740,0
754,1
757,0
758,0
800,0
808,1
822,0
874,1
897,0
907,0
919,0
937,0
942,0
953,0
977,0
988,1
1027,0
1094,0
1100,0
1104,0
1128,0
1129,0
1133,0
1135,0
1228,0
1264,0
1273,0
1276,0
1280,0
1285,0
1317,0
1332,0
1333,0
1358,0
1377,0
1433,0
1451,0
1455,1
1461,0
1468,0
1487,0
1489,1
1495,0
1506,0
1526,0
1531,1
1547,0
1574,0
1588,0
1603,0
1615,0
1636,0
1689,0
1730,0
1798,0
1807,0
1821,0
1838,0
1869,0
1878,0
1906,0
