task,truth
7,0
57,1
58,0
87,0
121,0
123,1
229,0
235,0
275,0
283,0
292,0
357,0
374,0
382,0
404,0
411,0
416,0
426,0
481,0
495,0
496,0
547,1
571,0
576,0
614,0
656,0
660,0
691,0
693,0
697,0
742,0
747,0
802,0
827,0
861,0
880,0
932,0
949,0
961,0
1003,0
1044,0
1045,0
1057,0
1068,0
1081,0
1087,0
1118,0
1138,0
1143,1
1145,0
1149,0
1167,0
1168,0
1205,0
1206,0
1220,1
1222,0
1226,0
1227,0
1244,0
1245,0
1253,1
1263,1
1279,0
1319,1
1321,0
1330,1
1342,0
1355,0
1389,0
1398,0
1416,0
1420,0
1424,0
1443,0
1473,0
1518,0
1529,1
1530,0
1545,0
1591,0
1596,1
1628,0
1651,0
1654,0
1660,0
1674,0
1684,0
1723,0
1728,0
1732,0
1751,1
1780,1
1786,0
1811,1
1817,0
1818,0
1866,0
1876,0
1972,0
