task,truth
94,0
96,0
97,0
122,0
186,0
196,0
199,0
221,0
233,1
236,0
277,0
289,0
313,0
355,0
386,0
397,0
399,0
405,1
432,0
466,0
473,0
480,0
544,0
548,0
568,1
570,0
593,0
600,0
613,0
628,0
637,0
648,0
659,0
668,0
701,0
716,0
733,0
765,0
776,0
829,0
848,0
857,0
869,0
894,0
901,0
904,0
929,0
943,0
960,0
974,1
980,0
981,0
1005,0
1020,0
1024,0
1046,0
1070,0
1072,0
1078,0
1140,0
1174,0
1178,0
1190,0
1230,0
1262,0
1278,0
1316,0
1324,0
1378,0
1379,0
1422,0
1459,0
1469,1
1512,0
1534,0
1570,0
1572,0
1584,0
1613,0
1630,0
1725,0
1735,0
1764,0
1771,0
1785,0
1795,1
1797,0
1826,1
1831,0
1882,0
1886,1
1889,1
1903,0
1951,0
1955,0
1959,0
1984,0
1985,0
1993,0
1996,0
