task,truth
40,0
43,0
49,0
74,1
80,1
113,0
118,0
159,1
168,1
212,0
213,0
225,0
242,0
258,0
266,0
290,0
296,0
333,0
341,0
350,0
379,0
390,0
407,0
424,0
430,0
471,0
499,0
517,0
522,0
531,0
592,0
646,0
713,1
736,0
744,1
762,1
782,0
786,0
806,0
818,0
852,0
882,0
888,0
923,0
947,0
952,0
983,0
997,0
1001,0
1025,0
1089,0
1099,1
1103,1
1112,0
1125,0
1137,0
1141,0
1156,0
1173,1
1175,1
1267,0
1283,0
1307,0
1329,1
1345,0
1371,0
1391,0
1407,0
1430,0
1467,0
1492,0
1515,0
1548,0
1556,0
1624,0
1640,0
1641,0
1644,0
1662,1
1673,0
1685,1
1747,0
1749,0
1758,0
1805,0
1806,0
1813,0
1814,0
1829,0
1844,0
1851,0
1852,0
1875,1
1896,1
1904,0
1923,0
1925,0
1968,0
1974,0
1997,0
