task,truth
9,0
10,0
29,0
62,0
64,0
111,0
134,1
147,0
172,0
177,1
189,0
191,0
220,0
245,0
257,1
274,0
311,0
317,0
321,1
336,0
338,0
348,0
381,0
391,0
414,0
441,1
469,1
475,0
497,0
500,0
515,0
564,0
567,0
602,0
636,0
682,0
708,0
763,1
769,0
774,0
778,0
816,0
899,0
905,0
917,0
948,0
962,0
990,0
999,0
1000,0
1019,0
1037,0
1054,0
1067,0
1091,1
1108,0
1165,0
1210,0
1241,0
1251,0
1274,0
1277,0
1313,0
1314,0
1347,0
1386,0
1387,0
1396,1
1436,0
1476,0
1477,0
1546,1
1578,0
1595,0
1653,0
1655,1
1657,0
1669,0
1672,0
1691,1
1695,0
1707,0
1713,1
1744,0
1774,0
1777,1
1779,0
1791,1
1801,0
1803,1
1804,0
1890,0
1891,0
1892,0
1942,0
1950,0
1953,1
1960,1
1963,0
1986,0
