task,truth
15,0
23,1
27,0
31,0
59,1
66,0
82,0
101,1
108,0
116,0
119,0
130,0
152,0
158,0
188,1
198,0
210,0
279,0
286,1
294,0
312,0
322,0
334,0
370,0
436,0
440,0
485,1
489,0
513,0
532,0
540,0
562,0
583,0
585,0
622,0
673,0
681,0
683,0
753,0
807,0
841,0
846,0
863,0
890,0
916,1
968,0
969,0
984,0
987,0
1131,1
1180,0
1187,1
1189,0
1224,0
1240,0
1266,1
1344,0
1350,0
1362,0
1364,0
1365,0
1370,0
1380,0
1446,0
1453,0
1454,0
1458,0
1486,0
1525,0
1532,0
1544,1
1558,0
1569,0
1587,0
1593,0
1594,0
1599,0
1612,0
1619,0
1625,0
1645,0
1652,0
1664,0
1677,0
1698,0
1706,0
1712,0
1766,0
1767,0
1789,1
1870,0
1880,0
1884,0
1887,1
1957,0
1958,0
1967,1
1973,0
1983,0
1989,0
