task,truth
35,0
41,0
71,0
136,0
225,0
263,0
282,0
287,0
292,0
306,1
319,0
336,0
355,0
358,0
373,0
450,0
451,1
512,0
522,0
530,0
565,0
589,1
593,0
607,0
616,0
686,0
714,0
725,0
726,0
727,0
748,1
766,0
789,0
793,0
829,0
866,0
885,0
887,1
894,0
916,1
941,0
996,0
1011,0
1012,0
1018,1
1045,0
1046,0
1140,0
1144,1
1173,1
1191,0
1249,0
1259,0
1264,0
1267,0
1279,0
1299,0
1306,1
1323,0
1334,0
1347,0
1400,0
1423,0
1427,0
1429,0
1437,0
1460,0
1481,1
1499,0
1504,0
1519,0
1533,1
1545,0
1556,0
1597,0
1598,0
1610,0
1613,0
1627,0
1629,0
1662,1
1670,0
1685,1
1689,0
1730,0
1731,0
1781,0
1809,0
1811,1
1834,0
1839,0
1853,0
1864,0
1878,0
1894,0
1915,0
1919,0
1920,0
1981,0
1995,1
