task,truth
2,0
6,0
20,0
23,1
38,0
48,0
73,0
110,0
141,0
143,0
220,0
236,0
294,0
297,0
305,0
310,1
323,0
335,0
352,0
353,0
392,0
407,0
432,0
453,0
461,0
485,1
486,0
492,0
516,0
532,0
542,0
545,0
580,0
582,0
606,0
612,0
624,0
626,0
627,0
662,0
667,0
689,0
704,0
787,0
882,0
920,0
980,0
1023,0
1043,0
1102,0
1112,0
1137,0
1145,0
1150,0
1156,0
1188,0
1190,0
1201,0
1222,0
1226,0
1233,0
1236,0
1255,0
1265,1
1277,0
1290,0
1292,0
1351,0
1359,0
1383,0
1446,0
1448,0
1451,0
1467,0
1472,0
1494,0
1524,0
1541,0
1560,0
1609,0
1612,0
1654,0
1680,0
1687,0
1688,0
1691,1
1695,0
1759,0
1782,0
1814,0
1820,1
1824,0
1850,0
1869,0
1881,0
1890,0
1900,0
1914,0
1933,0
1957,0
