task,truth
0,0
5,1
11,0
56,0
58,0
121,0
132,0
174,0
208,0
226,0
249,0
251,0
256,0
302,1
326,0
328,0
348,0
385,0
398,0
402,0
406,0
447,0
511,0
546,0
560,0
592,0
595,0
598,0
619,0
643,0
644,0
652,0
665,0
680,0
717,0
757,0
773,0
814,1
827,0
848,0
857,0
873,0
895,0
900,0
928,0
939,0
1004,1
1053,0
1054,0
1060,0
1064,0
1074,0
1078,0
1108,0
1109,0
1135,0
1159,0
1169,0
1180,0
1198,0
1205,0
1218,0
1268,0
1276,0
1332,0
1369,0
1376,0
1394,1
1412,1
1417,0
1443,0
1473,0
1497,0
1515,0
1525,0
1537,0
1572,0
1587,0
1592,0
1608,0
1623,0
1633,0
1645,0
1657,0
1734,0
1744,0
1769,0
1789,1
1823,1
1829,0
1845,0
1859,0
1875,1
1885,0
1912,0
1948,0
1950,0
1961,0
1971,0
1991,0
