task,truth
19,0
24,0
31,0
39,0
53,0
68,0
72,0
91,0
97,0
104,0
106,1
116,0
144,1
166,0
187,0
191,0
194,0
202,0
248,1
283,0
288,0
313,0
330,0
364,0
393,0
400,0
410,0
411,0
423,0
435,1
495,0
535,0
585,0
639,0
642,0
654,1
673,0
685,1
692,0
693,0
700,0
703,0
737,0
785,0
796,0
809,0
896,1
899,0
966,1
1008,0
1015,0
1066,0
1072,0
1110,0
1197,0
1208,0
1213,0
1250,0
1252,0
1329,1
1377,0
1393,0
1413,0
1416,0
1453,0
1461,0
1483,0
1503,0
1505,0
1548,0
1553,0
1558,0
1577,0
1588,0
1589,0
1595,0
1602,1
1641,0
1660,0
1661,0
1681,0
1693,0
1694,0
1704,0
1711,0
1719,1
1726,1
1768,0
1784,0
1798,0
1800,0
1817,0
1825,1
1841,0
1842,0
1863,0
1892,0
1934,0
1941,0
1947,0
