worker,value
0,0.5743590983338505
1,0.6233850320169958
2,0.6269867933582213
3,0.5200767040846788
4,0.7458377717633543
5,0.6253439841651848
6,0.688472087394976
7,0.5829732918428869
8,0.6152370108952173
9,0.44989108290087587
10,0.7556931265776902
11,0.5276929691176376
12,0.7511327733907793
13,0.5656835916165206
14,0.688289431764877
15,0.6332102682619051
16,0.6852235878720389
17,0.5898440067174592
18,0.751142225705274
19,0.646861496476626
20,0.5798125542574851
21,0.5112906713570974
22,0.4953209721634481
23,0.5962843138058128
24,0.7922933630296944
25,0.6297969856388452
26,0.7552003092496578
27,0.6793616361836391
28,0.5724330640290107
29,0.4184736935064202
30,0.4363594417691211
31,0.633528713395826
32,0.6217320813342866
33,0.7410538910444548
34,0.5946570410725109
35,0.5375731237209802
36,0.5056196724690971
37,0.697219255090771
38,0.723277059801501
39,0.8558920447117586
40,0.6314775114115012
41,0.7448181944667671
42,0.38369842193619863
43,0.6417163505599833
44,0.48737292123166503
45,0.5041087009387591
46,0.6182743382592765
47,0.7010440880340922
48,0.5758695995588287
49,0.712262905939216
50,0.6273585671516877
51,0.8793974375783933
52,0.7351093685151827
53,0.7413364299774335
54,0.38242725176351344
55,0.5880688705893786
56,0.7001821602111273
57,0.5317357711951536
58,0.5131371950244059
59,0.679301242486486
60,0.6463624645436705
61,0.47883929619102195
62,0.6699592429728336
63,0.4844336033056511
64,0.4465485547644324
65,0.6599442122232253
66,0.6971305640477619
67,0.6098113198299544
68,0.4838846932529856
69,0.4897262251051829
70,0.6372645892652292
71,0.5946420806941642
72,0.5612620203363596
73,0.5229538511961391
74,0.5341473317615342
75,0.4777814564804821
76,0.6520030454713657
77,0.5755336734224462
78,0.6385551216982933
79,0.40487585595809694
80,0.6358629228848148
81,0.5662003178032782
82,0.6465245572856053
83,0.5362986341854221
84,0.4172282529961925
85,0.41208608318578843
86,0.6236661023672907
87,0.6081688292200524
88,0.5283686367989376
89,0.539062889909011
90,0.6998306052173948
91,0.680148077736612
92,0.3718075274882259
93,0.487250303478979
94,0.5445720667774576
95,0.6092674544048974
96,0.6045195654791229
97,0.6148094826663939
98,0.6447588851733014
99,0.5897407708471083
100,0.505538535802242
101,0.4073321594754945
102,0.7066870373776268
103,0.4539820495165192
104,0.6622009196434276
105,0.679787736189298
106,0.755959082155715
107,0.48250755601898326
108,0.6784114873974101
109,0.6226866479719234
110,0.6339489147273233
111,0.5822486065666119
112,0.46958030165164044
113,0.5625270737747239
114,0.6493298373175607
115,0.5756128901162337
116,0.583437832609714
117,0.8151311818302105
118,0.5736276115767265
119,0.5745148033220816
120,0.5121023072763309
121,0.49401066996773124
122,0.530398695606045
123,0.5691409283077095
124,0.6573235421733294
125,0.5909184225515218
126,0.6480403988820195
127,0.4939892798353096
128,0.6586174832303532
129,0.5890235188101074
130,0.4623649304698004
131,0.6992878762599255
132,0.6430437196816082
133,0.5812051520794745
134,0.7057539800065248
135,0.732898156794088
136,0.5456006636888406
137,0.550905139208887
138,0.6669759110465964
139,0.4953308416721466
140,0.6434965254889607
141,0.4788002676811066
142,0.6751433508536637
143,0.6551316074996283
144,0.5697120598826881
145,0.6658081869939402
146,0.5944190548502695
147,0.4839756475239767
148,0.6729706010044418
149,0.6481648621367094
