task,truth
10,0
15,0
120,0
144,1
147,0
189,0
212,0
223,0
233,1
244,0
264,0
277,0
278,0
281,0
291,0
344,0
345,0
420,0
431,0
436,0
457,0
471,0
559,1
579,0
598,0
607,0
613,0
628,0
647,0
659,0
668,0
671,0
707,0
780,0
790,0
819,0
822,0
829,0
875,0
899,0
902,0
923,0
926,0
935,0
946,0
991,0
1052,0
1063,1
1076,0
1120,0
1123,0
1127,0
1142,0
1151,0
1157,0
1187,1
1199,0
1209,1
1212,0
1220,1
1235,0
1244,0
1287,0
1288,0
1298,0
1302,0
1304,0
1321,0
1361,0
1386,0
1394,1
1415,0
1481,1
1483,0
1494,0
1543,0
1548,0
1549,0
1567,0
1603,0
1615,0
1617,0
1630,0
1653,0
1669,0
1714,0
1743,0
1783,0
1815,0
1816,0
1827,0
1830,0
1869,0
1883,0
1892,0
1939,0
1949,0
1969,0
1974,0
1987,0
