task,truth
21,0
55,0
94,0
96,0
124,0
146,0
186,0
187,0
245,0
258,0
265,0
272,0
275,0
280,0
288,0
305,0
314,0
341,0
356,0
360,0
397,0
427,0
454,0
478,0
482,1
519,0
610,0
615,0
637,0
643,0
648,0
663,0
665,0
684,0
705,0
716,0
847,0
855,0
859,0
864,0
910,0
921,0
956,0
957,0
967,0
970,0
986,0
1002,0
1003,0
1009,0
1025,0
1043,0
1082,0
1094,0
1105,0
1119,1
1159,0
1162,0
1164,0
1167,0
1206,0
1213,0
1258,0
1275,0
1289,1
1314,0
1335,0
1356,1
1392,0
1458,0
1486,0
1525,0
1531,1
1571,0
1580,0
1609,0
1624,0
1633,0
1654,0
1663,0
1667,0
1693,0
1712,0
1726,1
1731,0
1739,0
1742,0
1744,0
1758,0
1791,1
1876,0
1893,0
1894,0
1907,0
1929,0
1960,1
1972,0
1982,0
1984,0
1999,1
