task,truth
0,0
2,0
16,0
28,0
38,0
60,1
71,0
115,0
119,0
168,1
173,0
196,0
254,0
285,0
325,0
338,0
347,0
348,0
362,0
414,0
434,0
455,0
464,0
480,0
487,0
575,0
583,0
604,0
623,0
644,0
689,0
692,0
711,0
720,0
726,0
732,0
737,0
739,0
757,0
761,0
775,1
812,0
827,0
861,0
878,0
879,0
912,1
949,0
1012,0
1015,0
1027,0
1057,0
1062,0
1090,1
1095,0
1098,0
1122,1
1126,0
1133,0
1173,1
1211,0
1226,0
1232,0
1281,0
1282,1
1357,0
1371,0
1382,0
1402,0
1421,0
1429,0
1457,0
1460,0
1485,0
1489,1
1497,0
1510,0
1545,0
1583,0
1606,0
1627,0
1632,1
1642,0
1675,0
1687,0
1701,0
1708,0
1711,0
1738,0
1749,0
1761,0
1778,0
1784,0
1859,0
1866,0
1890,0
1919,0
1934,0
1941,0
1950,0
