task,truth
7,0
17,0
36,0
53,0
54,0
61,0
67,0
79,0
126,0
139,0
155,0
157,0
185,0
193,0
222,0
246,0
257,1
269,0
274,0
292,0
324,0
327,0
342,0
357,0
439,0
465,0
474,0
481,0
568,1
572,0
586,1
589,1
597,0
603,0
667,0
676,0
683,0
698,0
702,0
782,0
794,0
818,0
823,0
872,0
881,0
942,0
972,0
978,0
981,0
990,0
1055,0
1070,0
1077,0
1080,0
1087,0
1116,0
1118,0
1184,0
1191,0
1193,0
1214,0
1267,0
1276,0
1331,0
1336,0
1346,0
1351,0
1355,0
1399,0
1418,0
1436,0
1449,0
1491,1
1502,0
1505,0
1534,0
1550,0
1551,0
1585,0
1586,0
1591,0
1619,0
1629,0
1648,0
1664,0
1678,1
1695,0
1707,0
1729,1
1756,0
1774,0
1798,0
1810,0
1811,1
1848,0
1849,0
1917,0
1920,0
1922,0
1925,0
