task,truth
32,0
39,0
64,0
78,1
87,0
99,0
103,0
108,0
132,0
137,0
163,0
203,0
217,0
259,0
332,0
372,0
402,0
421,0
430,0
490,0
506,0
534,0
561,0
602,0
627,0
641,0
650,0
660,0
674,0
679,0
696,0
713,1
724,0
728,0
730,0
747,0
750,1
769,0
795,0
811,0
826,0
840,0
845,0
848,0
853,0
867,1
900,0
919,0
958,0
973,0
992,1
1051,0
1073,0
1107,0
1110,0
1136,0
1154,0
1156,0
1180,0
1233,0
1246,1
1248,1
1264,0
1340,1
1347,0
1389,0
1406,0
1409,0
1413,0
1435,0
1437,0
1440,0
1446,0
1467,0
1472,0
1482,1
1493,0
1511,1
1513,0
1555,0
1568,0
1582,0
1587,0
1618,0
1703,0
1740,0
1741,0
1757,0
1773,1
1790,0
1806,0
1853,0
1861,1
1882,0
1909,0
1918,0
1924,1
1956,0
1971,0
1975,0
