task,truth
4,0
177,1
200,0
202,0
206,0
211,0
231,0
236,0
239,0
250,0
266,0
287,0
298,0
302,1
315,0
339,0
409,0
440,0
484,0
508,0
530,0
563,1
585,0
593,0
596,0
600,0
605,0
675,0
699,0
714,0
749,1
778,0
785,0
803,0
876,0
913,0
944,0
965,0
988,1
1000,0
1007,0
1011,0
1021,1
1024,0
1059,0
1084,0
1086,0
1092,0
1114,0
1150,0
1172,0
1183,0
1208,0
1210,0
1308,0
1310,0
1353,1
1403,0
1411,0
1432,0
1433,0
1441,0
1442,0
1444,1
1455,1
1484,0
1507,0
1520,0
1526,0
1544,1
1588,0
1652,0
1656,0
1668,0
1677,0
1679,0
1683,0
1692,0
1705,0
1724,0
1737,0
1776,0
1804,0
1819,0
1843,0
1851,0
1865,0
1880,0
1881,0
1885,0
1889,1
1898,1
1904,0
1908,0
1910,0
1915,0
1938,0
1951,0
1967,1
1997,0
