task,truth
4,0
15,0
53,0
59,1
69,0
85,0
91,0
107,0
118,0
139,0
150,0
177,1
179,1
184,0
199,0
216,0
231,0
235,0
264,0
278,0
283,0
349,1
369,0
373,0
391,0
392,0
403,0
473,0
511,0
528,0
541,0
563,1
584,0
597,0
601,0
612,0
631,0
662,0
669,0
741,0
747,0
752,0
773,0
817,1
827,0
848,0
853,0
856,1
882,0
890,0
907,0
1038,1
1039,0
1052,0
1061,1
1088,0
1099,1
1108,0
1153,0
1166,0
1175,1
1198,0
1226,0
1263,1
1274,0
1310,0
1330,1
1382,0
1388,0
1396,1
1402,0
1430,0
1436,0
1450,0
1493,0
1540,0
1550,0
1561,0
1564,0
1613,0
1623,0
1641,0
1650,0
1656,0
1671,0
1766,0
1784,0
1785,0
1806,0
1807,0
1833,0
1851,0
1858,0
1866,0
1885,0
1892,0
1914,0
1915,0
1928,0
1965,0
