task,truth
21,0
40,0
50,0
73,0
78,1
86,0
119,0
123,1
186,0
190,0
254,0
286,1
305,0
325,0
332,0
336,0
340,0
346,0
377,0
382,0
397,0
412,0
438,0
455,0
506,0
539,0
571,0
577,0
585,0
620,0
622,0
629,0
656,0
657,0
676,0
719,1
756,0
783,0
793,0
843,0
869,0
871,0
906,0
934,0
940,0
952,0
972,0
977,0
981,0
1001,0
1003,0
1012,0
1033,0
1035,0
1046,0
1050,0
1055,0
1058,0
1062,0
1071,0
1072,0
1100,0
1105,0
1116,0
1148,0
1171,0
1176,0
1199,0
1206,0
1215,0
1259,0
1279,0
1283,0
1296,0
1297,0
1394,1
1446,0
1451,0
1469,1
1481,1
1504,0
1512,0
1519,0
1528,0
1593,0
1598,0
1610,0
1614,0
1629,0
1673,0
1682,0
1718,0
1726,1
1791,1
1812,0
1827,0
1843,0
1863,0
1869,0
1886,1
