task,truth
13,1
60,1
63,0
82,0
195,0
198,0
205,0
227,1
230,0
257,1
265,0
315,0
352,0
405,1
406,0
421,0
441,1
487,0
524,0
540,0
543,0
562,0
582,0
588,0
595,0
666,0
691,0
722,0
738,0
816,0
821,1
860,0
881,0
927,0
928,0
945,1
946,0
953,0
985,1
992,1
1023,0
1051,0
1066,0
1104,0
1186,0
1221,1
1258,0
1262,0
1266,1
1293,0
1302,0
1317,0
1333,0
1364,0
1390,0
1400,0
1412,1
1420,0
1434,0
1470,0
1488,0
1522,0
1526,0
1531,1
1532,0
1546,1
1565,0
1574,0
1580,0
1605,0
1607,0
1611,0
1624,0
1691,1
1704,0
1716,1
1722,0
1745,0
1751,1
1759,0
1771,0
1835,0
1836,0
1838,0
1865,0
1871,1
1884,0
1894,0
1900,0
1929,0
1933,0
1944,0
1949,0
1966,0
1971,0
1978,0
1979,0
1981,0
1986,0
1987,0
