task,truth
7,0
24,0
43,0
111,0
117,1
163,0
203,0
248,1
255,1
262,0
339,0
367,0
380,0
388,1
396,0
414,0
446,0
461,0
488,0
490,0
495,0
504,0
525,0
535,0
536,0
553,0
581,0
599,1
608,0
650,0
651,0
652,0
655,0
664,0
675,0
681,0
699,0
716,0
717,0
725,0
745,0
749,1
764,0
774,0
775,1
791,0
830,0
834,0
849,0
857,0
896,1
913,0
926,0
942,0
954,0
965,0
973,0
1020,0
1032,1
1040,1
1047,0
1069,0
1070,0
1117,0
1127,0
1164,0
1167,0
1187,1
1207,0
1208,0
1219,0
1261,1
1276,0
1294,1
1315,0
1332,0
1338,0
1342,0
1380,0
1431,0
1453,0
1485,0
1486,0
1492,0
1566,0
1621,0
1653,0
1669,0
1698,0
1699,0
1701,0
1720,0
1723,0
1768,0
1772,0
1781,0
1822,0
1839,0
1948,0
1951,0
