task,truth
5,1
8,0
27,0
29,0
33,0
42,0
104,0
114,0
115,0
138,0
142,0
144,1
154,0
164,0
196,0
229,0
245,0
249,0
256,0
271,0
273,0
299,1
314,0
321,1
350,0
360,0
366,0
404,0
424,0
431,0
451,1
498,0
503,1
510,0
555,0
583,0
594,0
602,0
647,0
649,0
653,0
678,1
679,0
682,0
739,0
784,0
820,0
855,0
883,0
898,0
918,0
938,0
963,0
989,0
997,0
1005,0
1017,1
1024,0
1043,0
1060,0
1074,0
1078,0
1123,0
1130,0
1155,1
1181,0
1201,0
1203,1
1220,1
1228,0
1298,0
1300,1
1323,0
1334,0
1355,0
1359,0
1371,0
1399,0
1417,0
1452,1
1466,0
1482,1
1487,0
1490,0
1514,0
1518,0
1535,0
1538,0
1635,0
1754,1
1770,0
1793,0
1796,0
1798,0
1800,0
1814,0
1831,0
1856,0
1893,0
1970,1
