task,truth
22,0
47,0
48,0
80,1
116,0
120,0
132,0
140,0
169,0
192,0
202,0
219,0
241,0
242,0
261,0
285,0
320,0
333,0
356,0
410,0
411,0
472,0
478,0
491,0
521,0
526,1
529,0
547,1
559,1
593,0
603,0
610,0
636,0
643,0
659,0
660,0
702,0
785,0
806,0
810,0
818,0
833,0
867,1
886,0
888,0
891,0
892,0
903,0
915,0
920,0
943,0
950,0
960,0
980,0
982,0
987,0
1084,0
1090,1
1096,0
1133,0
1146,0
1156,0
1159,0
1243,0
1299,0
1337,1
1354,0
1362,0
1368,1
1411,0
1445,0
1447,0
1455,1
1489,1
1501,0
1548,0
1557,0
1560,0
1568,0
1585,0
1626,0
1638,0
1644,0
1676,0
1685,1
1749,0
1758,0
1764,0
1816,0
1834,0
1845,0
1868,1
1883,0
1890,0
1891,0
1895,0
1941,0
1959,0
1972,0
1988,0
