task,truth
25,0
26,0
34,0
39,0
57,1
72,0
76,1
79,0
97,0
109,0
149,0
153,0
159,1
237,0
243,0
259,0
277,0
279,0
280,0
289,0
319,0
368,1
375,0
381,0
430,0
432,0
434,0
442,0
449,0
450,0
481,0
512,0
516,0
517,0
534,0
579,0
615,0
623,0
624,0
705,0
713,1
766,0
772,0
858,0
904,0
923,0
961,0
983,0
1002,0
1010,0
1034,1
1054,0
1086,0
1134,0
1140,0
1157,0
1165,0
1189,0
1202,0
1209,1
1210,0
1231,0
1246,1
1252,0
1267,0
1272,0
1287,0
1301,0
1318,0
1322,0
1329,1
1336,0
1370,0
1384,0
1385,0
1467,0
1495,0
1503,0
1515,0
1575,0
1587,0
1648,0
1657,0
1668,0
1670,0
1680,0
1690,0
1706,0
1740,0
1748,0
1779,0
1810,0
1815,0
1862,0
1873,0
1887,1
1903,0
1937,0
1943,0
1997,0
