task,truth
20,0
23,1
41,0
65,0
93,0
94,0
98,0
102,0
112,0
137,0
156,0
174,0
224,0
287,0
290,0
291,0
304,0
317,0
335,0
342,0
389,0
398,0
402,0
457,0
485,1
520,0
538,0
570,0
580,0
626,0
633,0
667,0
695,0
726,0
755,0
787,0
789,0
797,0
824,0
828,0
874,1
884,0
911,0
935,0
969,0
1029,1
1037,0
1097,0
1149,0
1179,0
1180,0
1211,0
1214,0
1216,1
1239,0
1253,1
1255,0
1289,1
1308,0
1335,0
1353,1
1392,0
1405,0
1418,0
1429,0
1472,0
1479,0
1511,1
1513,0
1537,0
1539,0
1601,1
1609,0
1625,0
1646,0
1659,0
1674,0
1675,0
1683,0
1686,0
1693,0
1702,0
1705,0
1709,0
1721,0
1741,0
1824,0
1826,1
1852,0
1860,0
1904,0
1908,0
1916,0
1920,0
1921,0
1925,0
1969,0
1980,1
1992,0
1994,1
