task,truth
14,0
99,0
136,0
146,0
188,1
192,0
207,1
268,0
277,0
291,0
302,1
327,0
338,0
340,0
344,0
375,0
380,0
381,0
425,0
426,0
458,0
469,1
489,0
491,0
502,0
512,0
523,0
535,0
553,0
567,0
571,0
612,0
635,0
641,0
644,0
645,0
660,0
666,0
722,0
727,0
731,1
804,0
810,0
814,1
852,0
882,0
954,0
960,0
975,0
989,0
991,0
1017,1
1031,0
1034,1
1048,0
1058,0
1065,0
1073,0
1097,0
1106,1
1131,1
1135,0
1190,0
1211,0
1242,0
1253,1
1254,0
1292,0
1351,0
1355,0
1400,0
1441,0
1449,0
1482,1
1525,0
1555,0
1575,0
1580,0
1583,0
1592,0
1603,0
1604,0
1609,0
1652,0
1667,0
1673,0
1704,0
1735,0
1760,1
1780,1
1800,0
1812,0
1841,0
1855,0
1883,0
1890,0
1912,0
1920,0
1934,0
1970,1
