task,truth
30,0
44,0
52,1
96,0
120,0
137,0
167,0
200,0
204,0
226,0
240,1
250,0
265,0
284,0
330,0
343,0
368,1
389,0
447,0
475,0
476,0
501,0
521,0
524,0
525,0
537,0
573,0
618,0
653,0
677,0
715,0
720,0
726,0
740,0
758,0
768,0
772,0
777,0
842,0
853,0
865,0
871,0
937,0
976,0
980,0
994,0
1001,0
1037,0
1053,0
1088,0
1094,0
1117,0
1158,1
1167,0
1213,0
1233,0
1245,0
1259,0
1267,0
1268,0
1283,0
1286,1
1294,1
1323,0
1361,0
1406,0
1437,0
1442,0
1455,1
1467,0
1471,0
1472,0
1483,0
1489,1
1531,1
1539,0
1561,0
1594,0
1649,0
1685,1
1690,0
1696,0
1723,0
1772,0
1773,1
1775,0
1785,0
1840,0
1843,0
1851,0
1864,0
1895,0
1910,0
1913,0
1923,0
1938,0
1941,0
1959,0
1966,0
1984,0
