task,truth
10,0
46,0
68,0
83,0
84,0
97,0
114,0
156,0
157,0
165,0
180,0
217,0
228,1
256,0
304,0
315,0
318,0
323,0
333,0
384,0
434,0
437,0
460,0
480,0
482,1
488,0
516,0
526,1
543,0
563,1
582,0
610,0
621,0
655,0
671,0
672,0
674,0
797,0
807,0
812,0
821,1
834,0
845,0
850,0
864,0
868,0
869,0
951,0
952,0
979,0
982,0
987,0
1003,0
1007,0
1038,1
1044,0
1071,0
1085,1
1089,0
1163,0
1173,1
1178,0
1191,0
1224,0
1250,0
1257,1
1273,0
1299,0
1313,0
1348,0
1366,0
1381,0
1397,0
1440,0
1453,0
1461,0
1513,0
1591,0
1596,1
1610,0
1611,0
1615,0
1631,1
1639,0
1650,0
1697,0
1705,0
1748,0
1794,0
1802,0
1816,0
1822,0
1854,0
1857,1
1878,0
1930,0
1950,0
1951,0
1958,0
1980,1
