task,truth
17,0
29,0
31,0
59,1
80,1
108,0
130,0
139,0
147,0
174,0
184,0
185,0
212,0
213,0
219,0
235,0
238,0
287,0
292,0
303,0
329,0
346,0
358,0
366,0
393,0
405,1
406,0
416,0
420,0
433,0
448,0
506,0
519,0
538,0
585,0
590,0
616,0
628,0
642,0
654,1
668,0
692,0
693,0
704,0
725,0
736,0
778,0
803,0
809,0
835,0
846,0
858,0
875,0
916,1
930,0
986,0
990,0
1041,0
1056,0
1072,0
1093,0
1105,0
1115,1
1116,0
1217,0
1282,1
1350,0
1392,0
1396,1
1414,0
1422,0
1425,0
1430,0
1433,0
1459,0
1477,0
1490,0
1491,1
1502,0
1508,0
1565,0
1567,0
1595,0
1598,0
1606,0
1614,0
1653,0
1661,0
1695,0
1712,0
1746,0
1759,0
1761,0
1788,0
1825,1
1924,1
1927,1
1929,0
1935,0
1960,1
