worker,task,answer
2.0,5,0
2.0,15,0
2.0,18,0
2.0,33,0
2.0,40,0
13.0,7,1
13.0,10,0
13.0,14,1
13.0,19,0
13.0,20,1
13.0,21,1
13.0,24,1
13.0,29,1
13.0,40,0
13.0,47,1
21.0,4,1
21.0,6,1
21.0,11,0
21.0,13,1
21.0,27,1
21.0,28,1
22.0,1,1
22.0,5,0
22.0,7,0
22.0,22,1
22.0,27,0
22.0,41,1
22.0,46,0
28.0,4,0
28.0,7,1
28.0,13,0
28.0,17,1
28.0,20,1
28.0,29,0
28.0,34,1
28.0,35,0
28.0,37,0
28.0,39,1
28.0,49,0
34.0,4,0
34.0,16,1
34.0,25,0
34.0,31,1
34.0,38,0
34.0,45,0
34.0,48,0
35.0,20,0
35.0,21,1
35.0,24,0
35.0,29,1
35.0,40,0
35.0,46,1
38.0,6,1
38.0,10,1
38.0,11,0
38.0,12,0
38.0,16,1
38.0,27,1
38.0,31,1
38.0,32,0
38.0,38,1
38.0,39,1
38.0,41,0
38.0,47,0
38.0,49,0
52.0,1,1
52.0,8,1
52.0,10,0
52.0,34,1
52.0,35,1
52.0,38,1
52.0,41,1
52.0,43,0
52.0,45,1
59.0,6,0
59.0,15,1
59.0,23,1
59.0,28,1
59.0,29,0
59.0,32,0
59.0,35,0
59.0,37,1
74.0,4,1
74.0,5,1
74.0,14,1
74.0,17,0
74.0,21,0
74.0,29,0
74.0,30,0
74.0,31,1
74.0,36,0
74.0,40,1
75.0,5,0
75.0,15,0
75.0,17,0
75.0,19,0
75.0,26,0
75.0,29,0
75.0,32,0
75.0,37,0
75.0,43,1
75.0,46,1
76.0,17,1
76.0,27,0
76.0,29,1
76.0,40,1
76.0,46,0
76.0,47,1
89.0,0,0
89.0,5,0
89.0,8,1
89.0,9,0
89.0,27,1
89.0,28,0
89.0,30,0
89.0,33,0
89.0,36,0
89.0,37,0
89.0,47,0
90.0,5,1
90.0,13,1
90.0,16,1
90.0,19,0
90.0,21,0
90.0,28,0
90.0,34,1
90.0,37,1
90.0,41,0
91.0,18,0
91.0,20,1
91.0,22,0
91.0,24,0
91.0,25,1
91.0,42,1
93.0,0,0
93.0,7,1
93.0,9,0
93.0,11,1
93.0,13,0
93.0,15,0
93.0,19,1
93.0,24,0
93.0,32,1
93.0,33,0
93.0,35,1
93.0,42,0
93.0,48,1
98.0,9,1
98.0,12,1
98.0,16,0
98.0,21,1
98.0,28,0
98.0,33,1
98.0,39,0
98.0,41,1
98.0,44,0
101.0,1,1
101.0,2,0
101.0,5,0
101.0,7,0
101.0,15,0
101.0,17,1
101.0,22,1
101.0,24,1
101.0,29,0
101.0,35,1
101.0,36,0
101.0,39,1
101.0,40,0
101.0,41,1
109.0,8,1
109.0,11,0
109.0,12,1
109.0,17,0
109.0,22,0
109.0,29,1
109.0,30,0
109.0,31,1
109.0,32,0
109.0,33,0
109.0,34,1
109.0,39,1
109.0,41,0
109.0,42,0
109.0,45,0
110.0,7,1
110.0,17,1
110.0,18,1
110.0,23,0
110.0,24,0
110.0,34,1
111.0,8,1
111.0,9,0
111.0,11,1
111.0,18,0
111.0,20,1
111.0,22,0
111.0,28,1
111.0,34,0
111.0,35,1
111.0,37,1
111.0,38,1
111.0,43,1
111.0,44,1
111.0,47,1
111.0,48,1
113.0,0,0
113.0,3,0
113.0,7,1
113.0,12,0
113.0,13,1
113.0,17,0
113.0,19,1
113.0,21,1
113.0,25,0
113.0,26,1
113.0,27,1
113.0,40,1
113.0,43,0
113.0,44,0
113.0,47,1
115.0,8,1
115.0,10,1
115.0,19,0
115.0,26,1
