task,truth
22,0
31,0
40,0
43,0
54,0
62,0
80,1
90,0
92,0
104,0
106,1
107,0
126,0
164,0
169,0
184,0
236,0
241,0
259,0
260,0
311,0
317,0
331,0
371,0
378,0
384,0
387,1
395,0
398,0
400,0
405,1
462,0
491,0
497,0
546,0
558,0
574,0
615,0
635,0
640,0
645,0
651,0
681,0
689,0
721,0
740,0
755,0
763,1
781,0
790,0
801,0
807,0
853,0
866,0
875,0
905,0
914,0
967,0
987,0
988,1
1017,1
1063,1
1102,0
1111,0
1125,0
1152,0
1187,1
1201,0
1205,0
1216,1
1273,0
1275,0
1302,0
1322,0
1326,0
1379,0
1383,0
1479,0
1502,0
1521,0
1531,1
1555,0
1614,0
1615,0
1620,0
1635,0
1639,0
1648,0
1663,0
1729,1
1736,0
1754,1
1794,0
1833,0
1835,0
1838,0
1874,0
1891,0
1960,1
1998,0
