task,truth
18,0
137,0
145,0
189,0
261,0
279,0
305,0
322,0
324,0
325,0
338,0
348,0
355,0
369,0
380,0
401,0
408,0
409,0
417,0
430,0
453,0
515,0
516,0
517,0
535,0
569,1
586,1
601,0
612,0
614,0
619,0
622,0
661,0
687,1
699,0
713,1
758,0
787,0
793,0
808,1
844,0
862,0
887,1
915,0
938,0
951,0
955,0
994,0
1014,0
1024,0
1036,0
1048,0
1078,0
1095,0
1121,0
1126,0
1140,0
1143,1
1153,0
1169,0
1197,0
1208,0
1211,0
1248,1
1259,0
1296,0
1304,0
1375,0
1406,0
1407,0
1416,0
1431,0
1457,0
1476,0
1487,0
1490,0
1497,0
1537,0
1554,0
1581,0
1630,0
1656,0
1665,0
1666,0
1690,0
1700,0
1722,0
1725,0
1733,0
1739,0
1765,0
1789,1
1816,0
1843,0
1844,0
1854,0
1867,0
1901,0
1915,0
1941,0
