task,truth
20,0
45,0
47,0
119,0
130,0
131,0
138,0
181,0
230,0
243,0
246,0
257,1
273,0
293,0
296,0
327,0
339,0
342,0
410,0
421,0
439,0
495,0
509,0
521,0
529,0
557,0
566,0
603,0
609,0
630,0
631,0
643,0
646,0
658,0
710,0
728,0
737,0
791,0
802,0
803,0
810,0
811,0
828,0
858,0
881,0
919,0
976,0
977,0
1040,1
1064,0
1072,0
1104,0
1114,0
1119,1
1139,0
1148,0
1175,1
1191,0
1192,0
1206,0
1244,0
1254,0
1269,0
1280,0
1292,0
1306,1
1321,0
1331,0
1332,0
1364,0
1368,1
1400,0
1409,0
1417,0
1458,0
1460,0
1467,0
1470,0
1474,0
1484,0
1522,0
1565,0
1590,0
1613,0
1669,0
1705,0
1712,0
1723,0
1757,0
1777,1
1817,0
1828,0
1866,0
1881,0
1886,1
1900,0
1902,0
1903,0
1946,0
1990,0
