task,truth
48,0
69,0
121,0
124,0
153,0
156,0
205,0
216,0
227,1
228,1
239,0
249,0
276,1
287,0
389,0
403,0
407,0
427,0
486,0
506,0
512,0
520,0
525,0
582,0
593,0
652,0
662,0
667,0
682,0
696,0
700,0
702,0
706,0
722,0
725,0
730,0
741,0
743,0
753,0
767,0
815,1
821,1
874,1
901,0
911,0
927,0
986,0
997,0
1065,0
1088,0
1107,0
1124,0
1138,0
1159,0
1179,0
1182,0
1221,1
1230,0
1235,0
1243,0
1251,0
1262,0
1285,0
1354,0
1370,0
1381,0
1385,0
1396,1
1398,0
1399,0
1402,0
1441,0
1499,0
1509,0
1514,0
1523,0
1536,0
1543,0
1566,0
1573,0
1589,0
1608,0
1624,0
1659,0
1670,0
1681,0
1683,0
1695,0
1735,0
1821,0
1848,0
1852,0
1858,0
1872,0
1887,1
1929,0
1948,0
1958,0
1962,0
1994,1
