task,truth
3,0
38,0
51,0
65,0
114,0
144,1
178,0
183,0
250,0
252,1
253,0
318,0
335,0
350,0
364,0
370,0
379,0
399,0
412,0
419,0
428,0
435,1
458,0
538,0
541,0
623,0
647,0
656,0
669,0
727,0
733,0
744,1
746,0
754,1
760,0
799,0
816,0
825,0
854,0
872,0
878,0
921,0
965,0
973,0
1001,0
1002,0
1031,0
1066,0
1067,0
1079,1
1120,0
1135,0
1147,0
1151,0
1160,0
1180,0
1184,0
1185,0
1186,0
1204,0
1213,0
1214,0
1215,0
1232,0
1263,1
1267,0
1311,0
1312,0
1318,0
1342,0
1357,0
1361,0
1401,0
1413,0
1421,0
1427,0
1429,0
1478,0
1482,1
1500,0
1513,0
1528,0
1533,1
1548,0
1574,0
1585,0
1604,0
1616,0
1629,0
1633,0
1702,0
1748,0
1774,0
1782,0
1786,0
1791,1
1815,0
1820,1
1935,0
1984,0
