task,truth
7,0
17,0
36,0
57,1
63,0
118,0
120,0
140,0
158,0
186,0
188,1
207,1
266,0
307,0
347,0
353,0
360,0
402,0
422,0
442,0
487,0
501,0
549,0
573,0
580,0
608,0
611,0
617,0
628,0
659,0
664,0
668,0
678,1
690,0
703,0
704,0
726,0
729,0
765,0
768,0
772,0
824,0
832,0
843,0
860,0
906,0
970,0
974,1
989,0
1005,0
1021,1
1034,1
1046,0
1062,0
1071,0
1116,0
1145,0
1168,0
1172,0
1212,0
1220,1
1272,0
1344,0
1347,0
1376,0
1414,0
1419,0
1469,1
1477,0
1481,1
1529,1
1561,0
1564,0
1569,0
1591,0
1632,1
1634,1
1642,0
1645,0
1661,0
1673,0
1679,0
1691,1
1696,0
1706,0
1716,1
1740,0
1752,0
1763,0
1771,0
1792,0
1797,0
1813,0
1829,0
1896,1
1919,0
1928,0
1936,0
1976,1
1977,1
