task,truth
37,0
41,0
73,0
74,1
75,0
78,1
98,0
103,0
113,0
133,0
141,0
160,0
204,0
248,1
262,0
282,0
302,1
356,0
420,0
426,0
436,0
449,0
456,0
500,0
502,0
564,0
583,0
600,0
605,0
641,0
642,0
649,0
724,0
777,0
783,0
868,0
888,0
903,0
904,0
923,0
925,0
933,0
935,0
940,0
950,0
1000,0
1023,0
1080,0
1087,0
1089,0
1093,0
1094,0
1117,0
1128,0
1176,0
1233,0
1258,0
1270,0
1291,0
1297,0
1300,1
1314,0
1320,0
1327,0
1330,1
1343,0
1350,0
1372,0
1391,0
1415,0
1425,0
1452,1
1453,0
1471,0
1492,0
1508,0
1532,0
1540,0
1592,0
1596,1
1649,0
1675,0
1676,0
1682,0
1707,0
1708,0
1718,0
1734,0
1747,0
1759,0
1831,0
1853,0
1855,0
1862,0
1890,0
1920,0
1937,0
1940,0
1964,0
1967,1
