task,truth
0,0
18,0
30,0
43,0
49,0
60,1
74,1
116,0
121,0
122,0
150,0
180,0
206,0
289,0
306,1
326,0
346,0
357,0
371,0
377,0
390,0
395,0
402,0
406,0
452,0
463,0
495,0
512,0
548,0
559,1
565,0
583,0
614,0
642,0
664,0
673,0
728,0
776,0
780,0
788,0
832,0
842,0
846,0
855,0
859,0
863,0
865,0
888,0
890,0
936,0
951,0
967,0
984,0
994,0
1010,0
1070,0
1112,0
1132,0
1139,0
1194,0
1215,0
1242,0
1271,1
1277,0
1309,0
1322,0
1341,1
1351,0
1353,1
1364,0
1369,0
1370,0
1387,0
1393,0
1402,0
1445,0
1464,0
1518,0
1528,0
1547,0
1554,0
1567,0
1622,1
1625,0
1645,0
1688,0
1691,1
1712,0
1752,0
1761,0
1784,0
1825,1
1849,0
1896,1
1897,0
1906,0
1924,1
1953,1
1968,0
1986,0
