task,truth
52,1
136,0
160,0
161,0
171,0
187,0
193,0
224,0
241,0
242,0
248,1
253,0
261,0
291,0
330,0
332,0
333,0
334,0
355,0
374,0
459,1
464,0
468,0
471,0
545,0
587,0
616,0
633,0
640,0
694,0
712,0
727,0
734,0
745,0
746,0
748,1
756,0
782,0
798,0
815,1
817,1
824,0
845,0
854,0
872,0
875,0
921,0
924,0
940,0
941,0
948,0
954,0
977,0
988,1
1001,0
1041,0
1044,0
1050,0
1086,0
1138,0
1145,0
1155,1
1200,0
1235,0
1251,0
1308,0
1320,0
1350,0
1382,0
1390,0
1391,0
1429,0
1430,0
1437,0
1440,0
1453,0
1469,1
1470,0
1487,0
1499,0
1524,0
1549,0
1552,0
1565,0
1589,0
1592,0
1659,0
1676,0
1702,0
1733,0
1742,0
1749,0
1855,0
1861,1
1899,0
1913,0
1920,0
1945,0
1966,0
1995,1
