task,truth
12,0
48,0
70,0
72,0
75,0
96,0
117,1
169,0
186,0
204,0
213,0
215,0
322,0
341,0
344,0
349,1
358,0
363,0
411,0
420,0
446,0
451,1
462,0
483,0
507,0
515,0
529,0
547,1
589,1
595,0
631,0
644,0
683,0
704,0
707,0
719,1
729,0
732,0
750,1
804,0
839,0
871,0
886,0
892,0
899,0
905,0
920,0
960,0
961,0
993,0
1016,1
1022,0
1032,1
1047,0
1063,1
1066,0
1081,0
1083,0
1085,1
1115,1
1131,1
1172,0
1191,0
1208,0
1244,0
1254,0
1266,1
1280,0
1283,0
1290,0
1295,0
1318,0
1329,1
1342,0
1444,1
1479,0
1502,0
1506,0
1509,0
1572,0
1599,0
1609,0
1626,0
1628,0
1684,0
1700,0
1732,0
1738,0
1745,0
1748,0
1827,0
1829,0
1852,0
1873,0
1917,0
1935,0
1954,0
1962,0
1975,0
1993,0
